D8233 1,4;2,17;3,47;4,56;5,63;6,67;7,86;8,89;9,119;10,144;11,171;12,190;13,199;14,212;15,221;16,237;17,209;18,188;19,175;20,165;21,153;22,149;23,122;24,98;25,79;26,70;27,43;28,34;29,18;30,14
D8633 1,3;2,13;3,41;4,51;5,64;6,67;7,70;8,83;9,92;10,98;11,110;12,126;13,138;14,142;15,170;16,195;17,170;18,169;19,144;20,125;21,122;22,116;23,107;24,101;25,80;26,50;27,22;28,21;29,5;30,0
D9033 1,12;2,37;3,42;4,70;5,98;6,123;7,149;8,164;9,168;10,183;11,195;12,199;13,210;14,211;15,233;16,240;17,256;18,263;19,279;20,268;21,256;22,230;23,207;24,182;25,154;26,152;27,126;28,125;29,111;30,85
D9433 1,13;2,20;3,36;4,46;5,49;6,53;7,80;8,107;9,116;10,126;11,141;12,163;13,185;14,188;15,198;16,219;17,207;18,185;19,164;20,149;21,139;22,117;23,93;24,66;25,63;26,60;27,41;28,17;29,0;30,0
D9833 1,13;2,28;3,48;4,75;5,97;6,108;7,126;8,134;9,140;10,145;11,128;12,98;13,71;14,70;15,59;16,34;17,11;18,0;19,0;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D10233 1,30;2,60;3,92;4,120;5,123;6,128;7,143;8,166;9,174;10,191;11,183;12,161;13,148;14,130;15,125;16,93;17,61;18,60;19,57;20,42;21,34;22,29;23,18;24,17;25,9;26,0;27,0;28,0;29,0;30,0
D10633 1,9;2,39;3,45;4,57;5,82;6,92;7,96;8,97;9,113;10,122;11,123;12,142;13,161;14,168;15,181;16,184;17,178;18,153;19,147;20,119;21,109;22,81;23,69;24,53;25,25;26,22;27,16;28,1;29,0;30,0
D11033 1,2;2,13;3,28;4,37;5,40;6,58;7,77;8,82;9,85;10,94;11,120;12,127;13,134;14,160;15,179;16,180;17,206;18,228;19,244;20,270;21,286;22,287;23,263;24,241;25,227;26,218;27,202;28,186;29,176;30,171
D11433 1,2;2,20;3,44;4,49;5,59;6,69;7,88;8,104;9,127;10,140;11,153;12,155;13,173;14,179;15,199;16,225;17,241;18,250;19,257;20,262;21,271;22,284;23,278;24,264;25,251;26,249;27,240;28,237;29,228;30,204
D11833 1,26;2,44;3,58;4,63;5,70;6,85;7,90;8,110;9,125;10,127;11,153;12,172;13,179;14,180;15,193;16,219;17,238;18,252;19,265;20,279;21,292;22,299;23,281;24,274;25,264;26,253;27,239;28,228;29,226;30,215
D12233 1,10;2,12;3,26;4,42;5,52;6,68;7,81;8,84;9,100;10,114;11,123;12,129;13,148;14,158;15,182;16,192;17,218;18,231;19,257;20,275;21,301;22,321;23,311;24,292;25,270;26,257;27,254;28,240;29,220;30,217
D12633 1,30;2,34;3,62;4,74;5,85;6,115;7,137;8,161;9,180;10,183;11,205;12,219;13,239;14,227;15,221;16,196;17,188;18,172;19,171;20,168;21,165;22,145;23,141;24,130;25,106;26,97;27,91;28,71;29,47;30,46
D13033 1,4;2,26;3,28;4,29;5,41;6,57;7,73;8,96;9,108;10,120;11,146;12,158;13,160;14,172;15,180;16,194;17,203;18,207;19,230;20,205;21,183;22,158;23,132;24,104;25,90;26,79;27,56;28,51;29,49;30,48
D4241 1,14;2,30;3,62;4,94;5,102;6,124;7,132;8,149;9,171;10,179;11,201;12,210;13,234;14,215;15,191;16,163;17,162;18,153;19,125;20,113;21,86;22,74;23,57;24,37;25,21;26,5;27,0;28,0;29,0;30,0
D4641 1,2;2,9;3,32;4,37;5,42;6,57;7,64;8,82;9,91;10,114;11,116;12,125;13,151;14,165;15,184;16,185;17,186;18,198;19,206;20,201;21,182;22,175;23,149;24,144;25,116;26,91;27,69;28,51;29,49;30,42
D5041 1,8;2,33;3,52;4,73;5,85;6,99;7,122;8,133;9,155;10,183;11,195;12,217;13,233;14,259;15,260;16,264;17,268;18,286;19,295;20,276;21,272;22,253;23,251;24,243;25,242;26,240;27,218;28,199;29,195;30,183
D5441 1,18;2,22;3,49;4,65;5,89;6,114;7,136;8,139;9,151;10,176;11,197;12,212;13,240;14,249;15,268;16,277;17,274;18,253;19,232;20,208;21,205;22,196;23,168;24,158;25,139;26,123;27,104;28,94;29,76;30,49
D5841 1,28;2,48;3,51;4,64;5,98;6,106;7,134;8,145;9,151;10,174;11,140;12,122;13,99;14,76;15,73;16,39;17,29;18,28;19,22;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D6241 1,21;2,35;3,63;4,72;5,98;6,110;7,114;8,128;9,133;10,148;11,150;12,159;13,171;14,186;15,214;16,218;17,241;18,242;19,244;20,230;21,222;22,213;23,201;24,186;25,161;26,142;27,141;28,137;29,115;30,106
D6641 1,25;2,40;3,45;4,50;5,51;6,79;7,101;8,114;9,127;10,157;11,123;12,120;13,107;14,73;15,68;16,40;17,12;18,0;19,0;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D7041 1,13;2,24;3,34;4,54;5,55;6,73;7,84;8,97;9,99;10,110;11,123;12,142;13,156;14,170;15,185;16,209;17,225;18,245;19,247;20,271;21,285;22,309;23,300;24,284;25,278;26,272;27,250;28,241;29,232;30,208
D7441 1,6;2,11;3,14;4,48;5,80;6,95;7,100;8,127;9,152;10,186;11,156;12,150;13,149;14,127;15,104;16,99;17,89;18,59;19,41;20,9;21,1;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D7841 1,30;2,47;3,48;4,78;5,110;6,116;7,124;8,139;9,173;10,207;11,197;12,163;13,145;14,140;15,117;16,90;17,67;18,57;19,37;20,34;21,23;22,6;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D8241 1,22;2,40;3,59;4,71;5,83;6,92;7,103;8,105;9,113;10,131;11,132;12,141;13,153;14,157;15,168;16,180;17,185;18,208;19,215;20,190;21,186;22,177;23,165;24,157;25,134;26,133;27,124;28,119;29,104;30,99
D8641 1,18;2,31;3,57;4,68;5,90;6,91;7,110;8,133;9,139;10,149;11,152;12,171;13,190;14,204;15,206;16,207;17,229;18,252;19,270;20,292;21,318;22,332;23,314;24,288;25,278;26,273;27,260;28,254;29,234;30,229
D9041 1,6;2,26;3,33;4,55;5,77;6,90;7,109;8,127;9,138;10,162;11,176;12,199;13,215;14,235;15,257;16,272;17,286;18,301;19,302;20,307;21,331;22,345;23,342;24,339;25,319;26,309;27,302;28,292;29,277;30,255
D9441 1,11;2,17;3,23;4,46;5,52;6,54;7,68;8,71;9,86;10,99;11,100;12,113;13,137;14,144;15,147;16,149;17,167;18,189;19,213;20,215;21,231;22,245;23,235;24,212;25,188;26,170;27,147;28,141;29,139;30,119
D9841 1,7;2,32;3,54;4,72;5,88;6,109;7,135;8,137;9,165;10,166;11,185;12,208;13,227;14,229;15,238;16,257;17,265;18,267;19,283;20,255;21,246;22,221;23,203;24,181;25,174;26,166;27,150;28,135;29,121;30,105
D10241 1,9;2,11;3,39;4,40;5,66;6,78;7,104;8,130;9,146;10,172;11,180;12,199;13,207;14,235;15,257;16,264;17,268;18,283;19,309;20,307;21,284;22,265;23,253;24,231;25,215;26,187;27,168;28,164;29,159;30,131
D10641 1,10;2,28;3,40;4,46;5,62;6,90;7,99;8,102;9,132;10,156;11,177;12,187;13,211;14,229;15,251;16,266;17,262;18,252;19,248;20,226;21,217;22,189;23,174;24,170;25,143;26,142;27,139;28,114;29,107;30,106
D11041 1,18;2,29;3,50;4,55;5,57;6,62;7,80;8,96;9,98;10,100;11,115;12,119;13,140;14,156;15,181;16,209;17,224;18,228;19,253;20,242;21,219;22,197;23,175;24,150;25,145;26,131;27,106;28,92;29,66;30,58
D11441 1,28;2,47;3,71;4,87;5,109;6,116;7,123;8,145;9,148;10,157;11,163;12,184;13,211;14,221;15,224;16,242;17,218;18,190;19,160;20,139;21,109;22,105;23,96;24,89;25,83;26,76;27,64;28,51;29,24;30,5
D11841 1,34;2,47;3,67;4,70;5,90;6,108;7,140;8,174;9,196;10,216;11,213;12,183;13,161;14,151;15,150;16,133;17,118;18,113;19,110;20,87;21,84;22,81;23,53;24,25;25,12;26,0;27,0;28,0;29,0;30,0
D12241 1,27;2,50;3,70;4,73;5,93;6,125;7,157;8,182;9,199;10,204;11,194;12,160;13,130;14,103;15,95;16,72;17,67;18,54;19,44;20,14;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D12641 1,25;2,50;3,62;4,83;5,105;6,132;7,162;8,177;9,205;10,223;11,241;12,269;13,282;14,304;15,326;16,332;17,307;18,292;19,291;20,269;21,257;22,242;23,226;24,225;25,209;26,179;27,157;28,142;29,136;30,121
D13041 1,20;2,40;3,55;4,66;5,79;6,90;7,112;8,137;9,147;10,175;11,170;12,136;13,113;14,105;15,94;16,60;17,40;18,27;19,5;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D13441 1,2;2,20;3,43;4,65;5,93;6,102;7,123;8,149;9,177;10,181;11,195;12,214;13,219;14,242;15,250;16,269;17,284;18,286;19,293;20,272;21,271;22,245;23,229;24,225;25,221;26,198;27,194;28,171;29,145;30,131
D13841 1,30;2,46;3,63;4,80;5,81;6,105;7,125;8,136;9,166;10,194;11,226;12,234;13,262;14,250;15,226;16,225;17,222;18,214;19,213;20,191;21,182;22,179;23,157;24,153;25,125;26,100;27,78;28,51;29,40;30,26
D5049 1,14;2,23;3,45;4,52;5,55;6,75;7,77;8,93;9,119;10,139;11,161;12,176;13,196;14,219;15,242;16,255;17,258;18,268;19,277;20,280;21,294;22,314;23,305;24,281;25,257;26,238;27,212;28,205;29,181;30,168
D5449 1,12;2,28;3,60;4,79;5,109;6,110;7,137;8,145;9,169;10,191;11,195;12,196;13,212;14,200;15,194;16,162;17,156;18,148;19,132;20,118;21,110;22,96;23,88;24,69;25,60;26,52;27,30;28,2;29,0;30,0
D5849 1,7;2,26;3,33;4,44;5,62;6,87;7,110;8,133;9,154;10,161;11,176;12,183;13,205;14,224;15,235;16,263;17,267;18,293;19,298;20,293;21,281;22,265;23,246;24,232;25,214;26,199;27,191;28,180;29,173;30,152
D6249 1,19;2,30;3,52;4,67;5,68;6,79;7,101;8,124;9,150;10,169;11,192;12,218;13,233;14,252;15,259;16,280;17,303;18,315;19,322;20,304;21,278;22,273;23,255;24,246;25,245;26,219;27,196;28,191;29,170;30,165
D6649 1,7;2,21;3,36;4,62;5,78;6,93;7,115;8,135;9,138;10,148;11,157;12,162;13,168;14,177;15,197;16,220;17,236;18,250;19,260;20,271;21,277;22,287;23,263;24,250;25,226;26,211;27,208;28,195;29,176;30,157
D7049 1,11;2,18;3,25;4,48;5,59;6,73;7,95;8,101;9,124;10,134;11,152;12,167;13,193;14,202;15,228;16,229;17,253;18,269;19,274;20,287;21,313;22,329;23,319;24,312;25,311;26,289;27,278;28,275;29,249;30,223
D7449 1,32;2,44;3,76;4,84;5,101;6,126;7,153;8,156;9,181;10,197;11,201;12,210;13,213;14,205;15,188;16,187;17,179;18,175;19,151;20,134;21,104;22,103;23,81;24,61;25,58;26,49;27,40;28,24;29,20;30,12
D7849 1,34;2,52;3,62;4,82;5,99;6,109;7,134;8,168;9,185;10,215;11,202;12,170;13,169;14,159;15,156;16,126;17,113;18,98;19,97;20,91;21,74;22,46;23,24;24,7;25,0;26,0;27,0;28,0;29,0;30,0
D8249 1,25;2,35;3,52;4,57;5,65;6,76;7,84;8,104;9,127;10,149;11,124;12,94;13,62;14,30;15,3;16,0;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D8649 1,10;2,19;3,35;4,48;5,55;6,60;7,65;8,66;9,72;10,82;11,102;12,113;13,126;14,152;15,165;16,175;17,191;18,214;19,220;20,240;21,241;22,264;23,255;24,236;25,230;26,224;27,222;28,204;29,185;30,165
D9049 1,15;2,28;3,38;4,72;5,80;6,86;7,97;8,102;9,115;10,142;11,125;12,112;13,85;14,58;15,43;16,28;17,5;18,2;19,0;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D9449 1,2;2,4;3,6;4,28;5,46;6,51;7,69;8,70;9,91;10,100;11,125;12,146;13,164;14,168;15,191;16,219;17,224;18,236;19,258;20,236;21,214;22,206;23,192;24,174;25,167;26,148;27,122;28,108;29,85;30,67
D9849 1,18;2,46;3,56;4,76;5,81;6,98;7,115;8,140;9,153;10,170;11,167;12,133;13,128;14,122;15,94;16,72;17,45;18,25;19,14;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D10249 1,2;2,24;3,38;4,51;5,75;6,98;7,108;8,124;9,134;10,135;11,159;12,185;13,186;14,209;15,228;16,254;17,277;18,287;19,298;20,318;21,331;22,357;23,356;24,354;25,339;26,336;27,317;28,315;29,293;30,269
D10649 1,15;2,37;3,59;4,79;5,85;6,101;7,123;8,142;9,144;10,146;11,164;12,183;13,190;14,191;15,193;16,219;17,235;18,253;19,279;20,285;21,309;22,315;23,299;24,294;25,293;26,275;27,256;28,246;29,226;30,219
D11049 1,12;2,21;3,45;4,56;5,80;6,108;7,117;8,134;9,158;10,169;11,181;12,195;13,227;14,224;15,221;16,204;17,200;18,189;19,178;20,154;21,135;22,115;23,93;24,82;25,50;26,28;27,20;28,17;29,14;30,5
D11449 1,12;2,20;3,25;4,36;5,50;6,68;7,83;8,108;9,112;10,140;11,162;12,173;13,180;14,188;15,207;16,208;17,224;18,232;19,254;20,229;21,218;22,199;23,183;24,161;25,143;26,120;27,104;28,90;29,83;30,57
D11849 1,13;2,19;3,22;4,40;5,55;6,89;7,90;8,100;9,110;10,127;11,105;12,88;13,78;14,73;15,48;16,20;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D12249 1,6;2,17;3,37;4,60;5,80;6,88;7,111;8,112;9,139;10,149;11,146;12,123;13,101;14,67;15,42;16,41;17,13;18,8;19,0;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D12649 1,15;2,49;3,60;4,65;5,78;6,79;7,104;8,110;9,125;10,148;11,138;12,130;13,119;14,111;15,83;16,70;17,59;18,54;19,44;20,21;21,1;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D13049 1,16;2,25;3,31;4,45;5,70;6,100;7,116;8,146;9,152;10,161;11,180;12,189;13,195;14,170;15,140;16,128;17,114;18,92;19,64;20,47;21,41;22,38;23,21;24,10;25,0;26,0;27,0;28,0;29,0;30,0
D13449 1,14;2,22;3,31;4,45;5,57;6,73;7,99;8,106;9,129;10,136;11,144;12,160;13,164;14,180;15,192;16,214;17,240;18,265;19,281;20,269;21,268;22,257;23,239;24,238;25,226;26,203;27,181;28,177;29,161;30,152
D13849 1,13;2,34;3,64;4,74;5,96;6,120;7,127;8,146;9,161;10,180;11,210;12,234;13,264;14,265;15,281;16,282;17,267;18,243;19,228;20,200;21,176;22,148;23,138;24,131;25,106;26,105;27,93;28,65;29,56;30,52
D14249 1,3;2,28;3,48;4,73;5,74;6,106;7,115;8,121;9,138;10,154;11,166;12,188;13,213;14,207;15,204;16,192;17,184;18,170;19,143;20,135;21,132;22,113;23,109;24,87;25,71;26,63;27,60;28,51;29,47;30,28
D14649 1,16;2,31;3,42;4,56;5,72;6,74;7,100;8,105;9,106;10,119;11,125;12,131;13,146;14,160;15,170;16,185;17,192;18,211;19,237;20,240;21,255;22,281;23,265;24,258;25,245;26,242;27,227;28,222;29,203;30,194
D5857 1,8;2,40;3,63;4,95;5,112;6,117;7,147;8,150;9,170;10,187;11,167;12,133;13,128;14,96;15,93;16,66;17,63;18,33;19,1;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D6257 1,23;2,42;3,60;4,65;5,88;6,107;7,112;8,134;9,158;10,161;11,179;12,180;13,193;14,202;15,222;16,245;17,254;18,256;19,270;20,290;21,310;22,315;23,296;24,289;25,266;26,253;27,252;28,228;29,227;30,217
D6657 1,18;2,26;3,48;4,70;5,83;6,98;7,123;8,151;9,156;10,164;11,144;12,138;13,108;14,86;15,78;16,55;17,30;18,20;19,0;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D7057 1,6;2,24;3,39;4,51;5,69;6,90;7,112;8,118;9,127;10,149;11,179;12,188;13,210;14,237;15,255;16,279;17,269;18,241;19,235;20,222;21,213;22,204;23,198;24,174;25,155;26,143;27,134;28,109;29,91;30,66
D7457 1,30;2,58;3,75;4,91;5,121;6,130;7,136;8,158;9,183;10,215;11,245;12,269;13,285;14,263;15,231;16,220;17,201;18,173;19,148;20,120;21,108;22,91;23,79;24,63;25,49;26,40;27,12;28,0;29,0;30,0
D7857 1,27;2,45;3,63;4,74;5,87;6,109;7,132;8,166;9,174;10,180;11,150;12,147;13,137;14,134;15,114;16,92;17,82;18,60;19,26;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D8257 1,24;2,32;3,41;4,65;5,76;6,93;7,94;8,111;9,125;10,139;11,150;12,162;13,182;14,162;15,132;16,116;17,92;18,84;19,78;20,77;21,63;22,54;23,26;24,25;25,13;26,0;27,0;28,0;29,0;30,0
D8657 1,7;2,17;3,27;4,28;5,47;6,52;7,62;8,88;9,108;10,123;11,147;12,165;13,176;14,199;15,202;16,205;17,210;18,220;19,227;20,243;21,244;22,251;23,228;24,209;25,187;26,186;27,177;28,154;29,138;30,119
D9057 1,10;2,19;3,28;4,41;5,55;6,70;7,73;8,76;9,100;10,113;11,133;12,149;13,155;14,177;15,195;16,201;17,211;18,230;19,232;20,254;21,270;22,293;23,288;24,268;25,262;26,248;27,228;28,215;29,197;30,173
D9457 1,7;2,23;3,45;4,60;5,65;6,79;7,101;8,106;9,126;10,148;11,159;12,178;13,192;14,194;15,208;16,218;17,231;18,242;19,245;20,268;21,274;22,276;23,253;24,229;25,210;26,188;27,179;28,169;29,166;30,155
D9857 1,12;2,21;3,32;4,51;5,77;6,99;7,118;8,119;9,133;10,140;11,155;12,169;13,171;14,187;15,196;16,215;17,238;18,245;19,273;20,258;21,232;22,223;23,200;24,191;25,170;26,155;27,148;28,132;29,121;30,107
D10257 1,6;2,9;3,13;4,35;5,56;6,71;7,77;8,78;9,93;10,96;11,126;12,145;13,157;14,161;15,191;16,195;17,192;18,176;19,164;20,160;21,130;22,112;23,111;24,81;25,80;26,61;27,40;28,13;29,0;30,0
D10657 1,7;2,35;3,48;4,61;5,70;6,79;7,89;8,110;9,134;10,141;11,156;12,160;13,185;14,197;15,216;16,223;17,195;18,174;19,161;20,148;21,144;22,141;23,128;24,110;25,82;26,79;27,52;28,31;29,6;30,0
D11057 1,15;2,43;3,71;4,105;5,122;6,133;7,141;8,175;9,180;10,214;11,187;12,167;13,133;14,127;15,112;16,109;17,87;18,62;19,51;20,33;21,13;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D11457 1,21;2,44;3,66;4,82;5,100;6,126;7,133;8,148;9,169;10,170;11,193;12,204;13,225;14,233;15,240;16,265;17,293;18,315;19,329;20,320;21,302;22,284;23,273;24,248;25,227;26,206;27,199;28,184;29,165;30,146
D11857 1,8;2,11;3,43;4,54;5,86;6,89;7,90;8,105;9,123;10,146;11,128;12,98;13,73;14,39;15,36;16,33;17,16;18,0;19,0;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D12257 1,8;2,27;3,52;4,57;5,79;6,104;7,123;8,146;9,165;10,176;11,201;12,215;13,230;14,234;15,255;16,260;17,286;18,304;19,315;20,310;21,308;22,292;23,290;24,267;25,262;26,257;27,255;28,246;29,234;30,232
D12657 1,30;2,31;3,37;4,43;5,47;6,48;7,63;8,70;9,91;10,118;11,140;12,144;13,169;14,191;15,212;16,233;17,208;18,184;19,166;20,160;21,156;22,128;23,110;24,85;25,75;26,59;27,34;28,27;29,23;30,10
D13057 1,22;2,43;3,67;4,92;5,111;6,112;7,115;8,122;9,140;10,162;11,165;12,184;13,203;14,230;15,242;16,260;17,259;18,243;19,237;20,210;21,183;22,161;23,149;24,143;25,116;26,106;27,79;28,73;29,48;30,35
D13457 1,28;2,52;3,74;4,80;5,101;6,111;7,135;8,163;9,178;10,194;11,206;12,209;13,227;14,228;15,243;16,252;17,231;18,203;19,173;20,172;21,150;22,135;23,116;24,115;25,114;26,95;27,92;28,88;29,81;30,59
D13857 1,1;2,13;3,38;4,41;5,62;6,77;7,102;8,115;9,142;10,151;11,164;12,186;13,205;14,227;15,255;16,267;17,261;18,254;19,235;20,217;21,210;22,197;23,190;24,163;25,136;26,117;27,107;28,92;29,70;30,45
D14257 1,10;2,32;3,56;4,76;5,92;6,105;7,106;8,121;9,127;10,140;11,160;12,176;13,195;14,214;15,240;16,260;17,270;18,283;19,289;20,291;21,298;22,301;23,281;24,262;25,252;26,234;27,228;28,213;29,194;30,179
D14657 1,10;2,13;3,26;4,44;5,48;6,55;7,71;8,101;9,117;10,123;11,142;12,146;13,176;14,198;15,222;16,229;17,213;18,194;19,184;20,178;21,157;22,151;23,138;24,113;25,110;26,94;27,72;28,63;29,45;30,33
D15057 1,22;2,29;3,36;4,50;5,64;6,87;7,103;8,122;9,144;10,156;11,177;12,178;13,183;14,184;15,192;16,204;17,225;18,239;19,267;20,239;21,238;22,237;23,212;24,187;25,169;26,153;27,134;28,119;29,98;30,82
D15457 1,32;2,62;3,86;4,114;5,125;6,129;7,146;8,157;9,169;10,175;11,203;12,227;13,255;14,228;15,219;16,191;17,175;18,159;19,134;20,131;21,111;22,94;23,83;24,71;25,46;26,29;27,17;28,0;29,0;30,0
D6665 1,17;2,28;3,55;4,83;5,105;6,118;7,121;8,129;9,135;10,169;11,159;12,132;13,122;14,121;15,113;16,107;17,101;18,98;19,90;20,84;21,52;22,46;23,35;24,20;25,0;26,0;27,0;28,0;29,0;30,0
D7065 1,23;2,31;3,42;4,52;5,72;6,83;7,106;8,112;9,134;10,142;11,117;12,111;13,86;14,59;15,42;16,20;17,3;18,0;19,0;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D7465 1,26;2,33;3,56;4,65;5,88;6,95;7,117;8,121;9,126;10,138;11,154;12,166;13,194;14,216;15,238;16,240;17,252;18,256;19,257;20,248;21,232;22,223;23,204;24,189;25,168;26,152;27,131;28,113;29,85;30,66
D7865 1,22;2,46;3,62;4,80;5,83;6,88;7,89;8,108;9,110;10,128;11,135;12,159;13,165;14,166;15,181;16,205;17,211;18,213;19,222;20,231;21,247;22,254;23,236;24,231;25,229;26,228;27,206;28,186;29,183;30,180
D8265 1,7;2,23;3,47;4,51;5,58;6,83;7,89;8,107;9,111;10,139;11,152;12,162;13,192;14,222;15,238;16,241;17,226;18,198;19,189;20,188;21,169;22,145;23,136;24,127;25,115;26,103;27,78;28,65;29,37;30,7
D8665 1,4;2,5;3,27;4,52;5,56;6,57;7,85;8,97;9,120;10,135;11,151;12,177;13,185;14,206;15,215;16,227;17,239;18,243;19,250;20,239;21,231;22,220;23,192;24,167;25,145;26,140;27,136;28,113;29,91;30,80
D9065 1,16;2,20;3,39;4,62;5,70;6,96;7,105;8,126;9,144;10,159;11,187;12,208;13,213;14,220;15,224;16,238;17,239;18,250;19,266;20,255;21,229;22,206;23,194;24,185;25,169;26,155;27,136;28,108;29,86;30,71
D9465 1,32;2,45;3,72;4,73;5,81;6,115;7,143;8,170;9,176;10,203;11,193;12,188;13,156;14,124;15,99;16,94;17,62;18,32;19,24;20,1;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D9865 1,1;2,21;3,49;4,69;5,84;6,94;7,114;8,132;9,143;10,148;11,121;12,113;13,100;14,83;15,66;16,41;17,26;18,4;19,0;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D10265 1,8;2,16;3,38;4,60;5,81;6,97;7,116;8,134;9,135;10,147;11,172;12,191;13,214;14,223;15,230;16,258;17,270;18,289;19,307;20,288;21,274;22,258;23,244;24,226;25,215;26,200;27,172;28,157;29,145;30,133
D10665 1,9;2,26;3,56;4,88;5,107;6,137;7,164;8,176;9,179;10,188;11,208;12,211;13,227;14,210;15,190;16,181;17,153;18,136;19,108;20,104;21,90;22,70;23,69;24,63;25,44;26,28;27,6;28,0;29,0;30,0
D11065 1,11;2,27;3,33;4,44;5,62;6,88;7,103;8,121;9,131;10,153;11,164;12,166;13,179;14,201;15,219;16,221;17,237;18,261;19,262;20,263;21,272;22,279;23,274;24,265;25,243;26,241;27,236;28,213;29,202;30,182
D11465 1,13;2,28;3,29;4,51;5,70;6,93;7,111;8,116;9,117;10,141;11,155;12,156;13,169;14,172;15,188;16,202;17,217;18,228;19,233;20,235;21,255;22,281;23,272;24,256;25,234;26,225;27,203;28,179;29,155;30,141
D11865 1,24;2,48;3,72;4,76;5,104;6,108;7,114;8,123;9,139;10,149;11,158;12,171;13,193;14,221;15,236;16,239;17,238;18,211;19,208;20,195;21,194;22,182;23,176;24,157;25,130;26,103;27,78;28,51;29,47;30,40
D12265 1,7;2,27;3,46;4,69;5,93;6,100;7,123;8,147;9,167;10,190;11,199;12,200;13,205;14,225;15,240;16,251;17,266;18,289;19,299;20,323;21,345;22,352;23,339;24,334;25,316;26,303;27,290;28,283;29,269;30,250
D12665 1,9;2,11;3,19;4,21;5,39;6,58;7,67;8,82;9,94;10,120;11,138;12,146;13,165;14,167;15,171;16,194;17,212;18,235;19,260;20,244;21,232;22,223;23,200;24,186;25,179;26,161;27,154;28,143;29,132;30,107
D13065 1,12;2,29;3,30;4,55;5,74;6,85;7,86;8,118;9,150;10,182;11,207;12,211;13,241;14,232;15,231;16,209;17,184;18,159;19,139;20,111;21,102;22,99;23,71;24,65;25,37;26,29;27,17;28,6;29,5;30,0
D13465 1,22;2,38;3,52;4,68;5,71;6,90;7,91;8,97;9,124;10,136;11,145;12,151;13,175;14,159;15,140;16,124;17,112;18,106;19,90;20,58;21,57;22,43;23,29;24,2;25,0;26,0;27,0;28,0;29,0;30,0
D13865 1,7;2,26;3,32;4,54;5,65;6,72;7,94;8,113;9,132;10,156;11,175;12,189;13,211;14,221;15,223;16,237;17,246;18,255;19,275;20,280;21,289;22,302;23,276;24,261;25,254;26,243;27,221;28,219;29,201;30,191
D14265 1,19;2,25;3,40;4,46;5,56;6,82;7,98;8,100;9,119;10,121;11,127;12,146;13,147;14,149;15,158;16,159;17,162;18,168;19,188;20,190;21,204;22,220;23,215;24,191;25,189;26,184;27,177;28,166;29,161;30,154
D14665 1,10;2,13;3,38;4,41;5,50;6,65;7,69;8,79;9,100;10,121;11,145;12,172;13,199;14,202;15,215;16,231;17,203;18,185;19,163;20,147;21,131;22,118;23,111;24,81;25,54;26,32;27,2;28,0;29,0;30,0
D15065 1,6;2,26;3,44;4,50;5,53;6,78;7,89;8,97;9,98;10,101;11,67;12,35;13,10;14,7;15,0;16,0;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D15465 1,6;2,11;3,26;4,33;5,56;6,63;7,74;8,89;9,98;10,103;11,129;12,134;13,150;14,153;15,177;16,183;17,196;18,209;19,219;20,232;21,241;22,254;23,236;24,214;25,188;26,177;27,164;28,159;29,149;30,144
D15865 1,9;2,21;3,40;4,63;5,85;6,96;7,117;8,139;9,148;10,152;11,153;12,168;13,183;14,205;15,213;16,235;17,263;18,268;19,284;20,268;21,247;22,239;23,224;24,203;25,189;26,181;27,173;28,169;29,164;30,162
