D22043 1,25;2,37;3,49;4,52;5,63;6,79;7,85;8,107;9,132;10,152;11,171;12,177;13,209;14,241;15,250;16,270;17,292;18,322;19,331;20,355;21,367;22,392;23,422;24,444;25,447;26,471;27,499;28,521;29,545;30,521;31,504;32,501;33,482;34,471;35,462;36,432;37,408;38,400;39,396;40,385;41,371;42,368;43,354;44,332;45,313;46,307;47,275;48,264;49,256;50,234;51,226;52,201;53,173;54,154;55,153;56,129;57,123;58,104;59,80;60,60;61,56;62,50;63,22;64,16;65,0;66,0;67,0;68,0;69,0;70,0
D23143 1,25;2,46;3,53;4,68;5,77;6,78;7,93;8,121;9,125;10,153;11,183;12,211;13,212;14,242;15,251;16,255;17,259;18,281;19,309;20,322;21,323;22,348;23,355;24,365;25,393;26,409;27,421;28,430;29,449;30,468;31,484;32,494;33,506;34,528;35,549;36,553;37,526;38,510;39,503;40,484;41,480;42,471;43,446;44,431;45,424;46,411;47,386;48,361;49,354;50,330;51,317;52,310;53,286;54,285;55,282;56,255;57,240;58,219;59,206;60,182;61,155;62,143;63,139;64,109;65,99;66,98;67,91;68,75;69,56;70,53
D24243 1,23;2,25;3,37;4,51;5,56;6,84;7,95;8,102;9,118;10,143;11,162;12,167;13,171;14,197;15,216;16,235;17,258;18,286;19,307;20,326;21,342;22,354;23,362;24,381;25,383;26,404;27,408;28,409;29,413;30,425;31,448;32,449;33,457;34,469;35,490;36,492;37,513;38,534;39,536;40,538;41,540;42,549;43,567;44,542;45,521;46,510;47,509;48,508;49,494;50,482;51,459;52,437;53,411;54,400;55,393;56,386;57,381;58,372;59,368;60,349;61,330;62,316;63,307;64,293;65,282;66,277;67,258;68,247;69,228;70,226
D5150 1,25;2,53;3,59;4,65;5,95;6,123;7,145;8,172;9,182;10,194;11,207;12,216;13,217;14,247;15,274;16,302;17,329;18,353;19,366;20,376;21,403;22,421;23,424;24,449;25,468;26,486;27,493;28,520;29,535;30,547;31,550;32,578;33,585;34,610;35,625;36,632;37,622;38,594;39,567;40,540;41,531;42,528;43,518;44,506;45,503;46,490;47,474;48,453;49,441;50,429;51,423;52,393;53,390;54,389;55,379;56,361;57,349;58,346;59,330;60,318;61,309;62,308;63,298;64,289;65,268;66,250;67,241;68,226;69,214;70,193
D6250 1,7;2,13;3,26;4,56;5,74;6,98;7,122;8,131;9,137;10,152;11,171;12,201;13,202;14,211;15,214;16,235;17,260;18,276;19,277;20,286;21,296;22,300;23,316;24,338;25,356;26,380;27,390;28,393;29,400;30,427;31,440;32,450;33,463;34,469;35,496;36,511;37,502;38,501;39,476;40,458;41,433;42,420;43,413;44,383;45,361;46,334;47,318;48,297;49,281;50,280;51,276;52,266;53,253;54,246;55,231;56,213;57,189;58,164;59,157;60,144;61,137;62,115;63,93;64,89;65,86;66,73;67,52;68,37;69,16;70,15
D7350 1,13;2,37;3,46;4,68;5,77;6,90;7,100;8,122;9,123;10,136;11,138;12,152;13,153;14,158;15,160;16,165;17,167;18,169;19,195;20,205;21,210;22,221;23,237;24,259;25,261;26,287;27,306;28,319;29,341;30,360;31,361;32,364;33,365;34,379;35,397;36,421;37,432;38,434;39,445;40,448;41,467;42,470;43,473;44,496;45,514;46,525;47,527;48,551;49,561;50,572;51,554;52,547;53,536;54,516;55,493;56,479;57,477;58,475;59,474;60,461;61,459;62,444;63,430;64,410;65,401;66,398;67,379;68,376;69,360;70,338
D8450 1,32;2,54;3,77;4,99;5,126;6,160;7,178;8,195;9,208;10,228;11,255;12,289;13,295;14,325;15,330;16,345;17,350;18,353;19,364;20,387;21,409;22,417;23,409;24,386;25,361;26,351;27,336;28,316;29,305;30,275;31,258;32,241;33,224;34,192;35,182;36,179;37,178;38,150;39,132;40,107;41,85;42,62;43,28;44,27;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D9550 1,19;2,47;3,54;4,65;5,69;6,87;7,105;8,120;9,129;10,133;11,135;12,161;13,177;14,205;15,207;16,218;17,244;18,265;19,276;20,280;21,292;22,313;23,324;24,328;25,333;26,334;27,335;28,343;29,364;30,389;31,397;32,399;33,407;34,416;35,430;36,431;37,450;38,469;39,471;40,499;41,503;42,508;43,522;44,504;45,496;46,468;47,445;48,429;49,417;50,396;51,373;52,357;53,348;54,320;55,294;56,279;57,271;58,243;59,222;60,217;61,192;62,167;63,149;64,141;65,113;66,102;67,91;68,77;69,72;70,64
D10650 1,16;2,30;3,34;4,59;5,63;6,82;7,107;8,108;9,127;10,129;11,151;12,176;13,202;14,209;15,228;16,246;17,271;18,292;19,313;20,322;21,324;22,333;23,340;24,342;25,365;26,380;27,392;28,396;29,422;30,448;31,457;32,482;33,487;34,496;35,508;36,512;37,523;38,542;39,550;40,566;41,567;42,571;43,573;44,554;45,543;46,522;47,515;48,487;49,459;50,447;51,440;52,435;53,412;54,393;55,374;56,356;57,338;58,330;59,316;60,290;61,272;62,254;63,247;64,246;65,231;66,205;67,200;68,177;69,168;70,156
D11750 1,20;2,26;3,53;4,59;5,77;6,97;7,103;8,131;9,137;10,152;11,170;12,202;13,224;14,235;15,265;16,283;17,303;18,326;19,332;20,342;21,364;22,398;23,388;24,380;25,353;26,321;27,304;28,298;29,268;30,255;31,227;32,216;33,186;34,156;35,143;36,132;37,112;38,85;39,75;40,41;41,7;42,0;43,0;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D12850 1,15;2,18;3,35;4,65;5,71;6,103;7,135;8,148;9,156;10,169;11,184;12,197;13,198;14,208;15,216;16,219;17,227;18,230;19,231;20,237;21,264;22,274;23,251;24,229;25,216;26,182;27,159;28,136;29,104;30,93;31,80;32,62;33,39;34,19;35,0;36,0;37,0;38,0;39,0;40,0;41,0;42,0;43,0;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D13950 1,2;2,26;3,44;4,62;5,81;6,90;7,114;8,140;9,142;10,145;11,163;12,166;13,179;14,184;15,186;16,196;17,219;18,234;19,257;20,276;21,291;22,313;23,337;24,340;25,355;26,365;27,388;28,394;29,399;30,409;31,427;32,437;33,461;34,479;35,495;36,521;37,522;38,545;39,558;40,584;41,607;42,610;43,612;44,619;45,622;46,646;47,670;48,681;49,694;50,703;51,690;52,677;53,662;54,644;55,638;56,612;57,594;58,581;59,557;60,555;61,548;62,545;63,523;64,497;65,492;66,473;67,451;68,445;69,423;70,405
D15050 1,11;2,36;3,63;4,97;5,105;6,106;7,128;8,158;9,180;10,208;11,209;12,226;13,227;14,257;15,287;16,288;17,322;18,350;19,358;20,386;21,391;22,406;23,378;24,348;25,314;26,284;27,274;28,252;29,230;30,210;31,209;32,192;33,170;34,164;35,159;36,153;37,148;38,137;39,112;40,104;41,77;42,52;43,22;44,16;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D16150 1,32;2,37;3,57;4,72;5,94;6,122;7,139;8,159;9,162;10,187;11,190;12,210;13,220;14,245;15,270;16,287;17,309;18,315;19,343;20,366;21,394;22,421;23,416;24,413;25,398;26,397;27,382;28,364;29,347;30,320;31,307;32,289;33,257;34,247;35,213;36,203;37,180;38,177;39,155;40,145;41,128;42,115;43,107;44,92;45,65;46,45;47,44;48,29;49,4;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D17250 1,8;2,38;3,50;4,59;5,71;6,91;7,99;8,127;9,133;10,152;11,171;12,199;13,213;14,232;15,251;16,281;17,311;18,320;19,324;20,344;21,371;22,390;23,422;24,452;25,479;26,488;27,489;28,505;29,506;30,498;31,470;32,469;33,437;34,413;35,381;36,365;37,348;38,320;39,293;40,269;41,266;42,252;43,235;44,208;45,204;46,184;47,178;48,162;49,153;50,125;51,122;52,100;53,81;54,59;55,27;56,3;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D18350 1,9;2,17;3,39;4,71;5,95;6,115;7,123;8,124;9,125;10,134;11,166;12,167;13,187;14,196;15,213;16,238;17,263;18,264;19,286;20,287;21,288;22,313;23,319;24,336;25,342;26,366;27,396;28,410;29,434;30,433;31,411;32,399;33,388;34,364;35,360;36,335;37,315;38,312;39,290;40,266;41,249;42,233;43,205;44,197;45,193;46,176;47,159;48,129;49,125;50,119;51,105;52,101;53,69;54,58;55,39;56,27;57,13;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D19450 1,9;2,30;3,56;4,82;5,86;6,111;7,129;8,134;9,139;10,151;11,165;12,167;13,188;14,211;15,227;16,255;17,263;18,270;19,282;20,294;21,301;22,323;23,337;24,339;25,348;26,364;27,383;28,406;29,428;30,432;31,441;32,453;33,476;34,499;35,515;36,533;37,549;38,560;39,579;40,607;41,611;42,616;43,632;44,606;45,578;46,563;47,541;48,532;49,506;50,494;51,483;52,457;53,435;54,416;55,395;56,377;57,351;58,339;59,327;60,304;61,290;62,283;63,278;64,270;65,256;66,228;67,220;68,212;69,204;70,200
D20550 1,32;2,59;3,68;4,82;5,85;6,96;7,113;8,119;9,146;10,149;11,174;12,193;13,210;14,219;15,235;16,262;17,270;18,289;19,295;20,307;21,332;22,336;23,364;24,378;25,400;26,401;27,412;28,429;29,448;30,434;31,418;32,412;33,382;34,378;35,377;36,357;37,346;38,334;39,310;40,282;41,281;42,275;43,274;44,258;45,246;46,242;47,230;48,203;49,173;50,149;51,129;52,105;53,75;54,63;55,49;56,48;57,37;58,36;59,17;60,5;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D21650 1,1;2,19;3,27;4,49;5,79;6,90;7,118;8,123;9,138;10,166;11,169;12,175;13,195;14,201;15,224;16,229;17,261;18,283;19,311;20,317;21,339;22,362;23,361;24,351;25,329;26,309;27,294;28,262;29,234;30,228;31,218;32,212;33,204;34,203;35,173;36,145;37,140;38,125;39,117;40,109;41,91;42,64;43,63;44,38;45,13;46,7;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D22750 1,9;2,35;3,56;4,68;5,87;6,105;7,106;8,127;9,142;10,157;11,169;12,177;13,178;14,180;15,187;16,212;17,219;18,220;19,232;20,244;21,255;22,262;23,288;24,293;25,305;26,328;27,347;28,361;29,389;30,398;31,419;32,421;33,439;34,458;35,465;36,484;37,512;38,527;39,553;40,578;41,596;42,617;43,622;44,603;45,587;46,561;47,535;48,516;49,493;50,467;51,466;52,461;53,457;54,456;55,455;56,437;57,423;58,405;59,380;60,373;61,348;62,329;63,307;64,300;65,296;66,268;67,240;68,214;69,205;70,187
D23850 1,2;2,21;3,23;4,38;5,56;6,65;7,90;8,101;9,110;10,111;11,122;12,129;13,144;14,149;15,157;16,180;17,202;18,228;19,254;20,268;21,276;22,288;23,309;24,328;25,332;26,350;27,362;28,384;29,409;30,418;31,441;32,460;33,481;34,489;35,505;36,517;37,526;38,538;39,545;40,549;41,560;42,588;43,596;44,588;45,574;46,558;47,547;48,529;49,528;50,524;51,513;52,502;53,493;54,472;55,444;56,421;57,398;58,383;59,365;60,347;61,339;62,313;63,298;64,289;65,278;66,256;67,254;68,239;69,223;70,214
D24950 1,17;2,47;3,58;4,88;5,108;6,111;7,143;8,147;9,155;10,174;11,178;12,192;13,212;14,215;15,243;16,247;17,271;18,279;19,298;20,317;21,328;22,329;23,337;24,362;25,366;26,393;27,420;28,450;29,469;30,466;31,442;32,433;33,417;34,414;35,403;36,375;37,358;38,355;39,349;40,333;41,332;42,308;43,296;44,295;45,291;46,279;47,259;48,234;49,225;50,205;51,201;52,184;53,164;54,163;55,144;56,135;57,132;58,118;59,88;60,84;61,72;62,66;63,34;64,4;65,0;66,0;67,0;68,0;69,0;70,0
D5857 1,6;2,31;3,32;4,62;5,87;6,115;7,121;8,127;9,138;10,156;11,171;12,177;13,182;14,199;15,200;16,205;17,213;18,226;19,236;20,258;21,288;22,294;23,284;24,273;25,263;26,258;27,247;28,225;29,222;30,207;31,187;32,176;33,165;34,133;35,113;36,96;37,83;38,53;39,36;40,30;41,10;42,0;43,0;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D6957 1,22;2,44;3,66;4,70;5,86;6,101;7,114;8,120;9,147;10,154;11,181;12,184;13,202;14,224;15,233;16,248;17,269;18,288;19,318;20,324;21,331;22,352;23,359;24,384;25,387;26,417;27,433;28,454;29,484;30,493;31,512;32,527;33,554;34,555;35,583;36,590;37,581;38,560;39,539;40,533;41,505;42,490;43,475;44,462;45,432;46,402;47,384;48,366;49,357;50,351;51,329;52,299;53,287;54,260;55,256;56,234;57,231;58,216;59,209;60,197;61,181;62,153;63,126;64,122;65,116;66,106;67,78;68,54;69,45;70,36
D8057 1,28;2,34;3,54;4,67;5,84;6,118;7,124;8,154;9,184;10,187;11,197;12,210;13,227;14,250;15,265;16,271;17,286;18,311;19,321;20,351;21,373;22,374;23,352;24,334;25,324;26,311;27,288;28,258;29,248;30,218;31,210;32,195;33,168;34,160;35,133;36,120;37,90;38,82;39,79;40,78;41,56;42,36;43,21;44,16;45,6;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D9157 1,9;2,11;3,16;4,35;5,40;6,49;7,58;8,70;9,77;10,85;11,113;12,138;13,166;14,175;15,184;16,212;17,240;18,247;19,251;20,265;21,272;22,274;23,290;24,306;25,317;26,321;27,342;28,354;29,356;30,381;31,383;32,408;33,409;34,410;35,417;36,440;37,468;38,486;39,507;40,521;41,539;42,567;43,576;44,558;45,540;46,539;47,511;48,507;49,502;50,484;51,458;52,444;53,425;54,403;55,381;56,356;57,333;58,324;59,298;60,287;61,279;62,278;63,253;64,239;65,213;66,197;67,196;68,175;69,164;70,148
D10257 1,4;2,19;3,27;4,36;5,64;6,72;7,95;8,104;9,126;10,131;11,147;12,152;13,177;14,184;15,188;16,213;17,241;18,253;19,258;20,260;21,275;22,291;23,307;24,315;25,338;26,360;27,367;28,375;29,379;30,400;31,426;32,437;33,462;34,473;35,489;36,511;37,539;38,565;39,581;40,589;41,604;42,627;43,641;44,613;45,598;46,579;47,564;48,552;49,527;50,525;51,502;52,486;53,478;54,456;55,447;56,421;57,402;58,394;59,366;60,355;61,343;62,322;63,299;64,292;65,276;66,251;67,244;68,228;69,224;70,215
D11357 1,20;2,40;3,51;4,78;5,102;6,124;7,138;8,165;9,166;10,178;11,205;12,209;13,223;14,255;15,263;16,272;17,289;18,301;19,305;20,337;21,351;22,357;23,379;24,382;25,391;26,403;27,428;28,431;29,458;30,454;31,437;32,417;33,408;34,394;35,364;36,350;37,336;38,308;39,289;40,273;41,241;42,238;43,221;44,193;45,185;46,158;47,128;48,117;49,105;50,86;51,70;52,38;53,8;54,0;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D12457 1,2;2,18;3,19;4,42;5,64;6,74;7,88;8,107;9,118;10,144;11,145;12,163;13,176;14,191;15,202;16,204;17,220;18,229;19,232;20,242;21,268;22,270;23,279;24,285;25,309;26,324;27,329;28,336;29,343;30,363;31,376;32,398;33,412;34,432;35,438;36,456;37,474;38,493;39,507;40,513;41,514;42,521;43,535;44,550;45,552;46,572;47,577;48,590;49,597;50,606;51,593;52,586;53,576;54,571;55,562;56,546;57,540;58,538;59,519;60,501;61,498;62,472;63,470;64,467;65,462;66,440;67,435;68,417;69,410;70,395
D13557 1,6;2,7;3,15;4,45;5,57;6,89;7,114;8,117;9,134;10,137;11,148;12,173;13,197;14,206;15,210;16,222;17,254;18,271;19,291;20,315;21,343;22,373;23,377;24,396;25,400;26,428;27,455;28,472;29,499;30,487;31,470;32,453;33,437;34,413;35,397;36,393;37,366;38,360;39,359;40,343;41,337;42,317;43,285;44,255;45,241;46,216;47,197;48,185;49,157;50,146;51,118;52,88;53,85;54,74;55,71;56,39;57,11;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D14657 1,19;2,31;3,38;4,60;5,81;6,83;7,106;8,115;9,131;10,136;11,137;12,158;13,174;14,186;15,202;16,224;17,249;18,277;19,288;20,297;21,305;22,312;23,321;24,328;25,339;26,367;27,372;28,376;29,394;30,413;31,420;32,435;33,463;34,489;35,491;36,498;37,499;38,511;39,520;40,534;41,562;42,563;43,564;44,541;45,537;46,526;47,503;48,477;49,459;50,448;51,444;52,432;53,413;54,412;55,400;56,386;57,358;58,346;59,323;60,295;61,291;62,276;63,250;64,249;65,235;66,207;67,185;68,173;69,154;70,150
D15757 1,19;2,28;3,37;4,45;5,60;6,62;7,88;8,113;9,114;10,121;11,125;12,146;13,172;14,186;15,198;16,226;17,240;18,265;19,280;20,285;21,299;22,318;23,333;24,345;25,371;26,397;27,409;28,428;29,433;30,442;31,465;32,491;33,516;34,541;35,560;36,564;37,579;38,605;39,613;40,634;41,653;42,660;43,681;44,656;45,651;46,636;47,624;48,620;49,597;50,581;51,570;52,566;53,559;54,533;55,526;56,510;57,509;58,491;59,465;60,437;61,436;62,413;63,398;64,397;65,379;66,354;67,328;68,326;69,325;70,300
D16857 1,18;2,41;3,43;4,48;5,72;6,90;7,112;8,123;9,137;10,159;11,173;12,188;13,211;14,226;15,248;16,250;17,256;18,262;19,280;20,293;21,317;22,333;23,356;24,379;25,397;26,416;27,425;28,451;29,458;30,477;31,497;32,521;33,547;34,556;35,567;36,570;37,580;38,581;39,594;40,617;41,643;42,646;43,652;44,662;45,665;46,687;47,694;48,699;49,701;50,716;51,715;52,692;53,690;54,674;55,671;56,664;57,663;58,648;59,646;60,645;61,636;62,634;63,616;64,609;65,587;66,569;67,559;68,543;69,527;70,503
D17957 1,10;2,37;3,46;4,73;5,98;6,104;7,114;8,124;9,134;10,138;11,151;12,158;13,186;14,196;15,209;16,212;17,216;18,225;19,229;20,232;21,233;22,237;23,238;24,250;25,265;26,286;27,298;28,323;29,332;30,339;31,342;32,349;33,353;34,375;35,391;36,409;37,408;38,389;39,365;40,359;41,350;42,335;43,322;44,297;45,288;46,263;47,253;48,250;49,228;50,219;51,203;52,179;53,155;54,152;55,131;56,112;57,106;58,76;59,48;60,29;61,20;62,8;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D19057 1,18;2,28;3,38;4,40;5,56;6,76;7,77;8,78;9,83;10,105;11,123;12,141;13,157;14,158;15,176;16,199;17,223;18,242;19,247;20,273;21,293;22,294;23,300;24,323;25,332;26,342;27,355;28,366;29,377;30,400;31,418;32,438;33,441;34,443;35,450;36,464;37,484;38,494;39,516;40,530;41,537;42,557;43,577;44,599;45,619;46,620;47,634;48,660;49,671;50,695;51,669;52,649;53,640;54,627;55,607;56,596;57,577;58,554;59,532;60,531;61,518;62,492;63,481;64,458;65,435;66,426;67,424;68,414;69,394;70,380
D20157 1,25;2,38;3,62;4,68;5,93;6,115;7,140;8,143;9,168;10,198;11,228;12,240;13,267;14,276;15,282;16,307;17,313;18,316;19,317;20,329;21,347;22,348;23,355;24,376;25,401;26,407;27,411;28,429;29,454;30,469;31,488;32,509;33,519;34,535;35,560;36,566;37,544;38,516;39,498;40,483;41,482;42,463;43,457;44,453;45,435;46,414;47,408;48,399;49,381;50,360;51,333;52,321;53,311;54,287;55,268;56,259;57,234;58,230;59,218;60,188;61,179;62,158;63,152;64,128;65,127;66,124;67,103;68,102;69,72;70,50
D21257 1,23;2,41;3,46;4,69;5,101;6,133;7,151;8,154;9,164;10,186;11,191;12,194;13,217;14,244;15,267;16,272;17,283;18,315;19,316;20,317;21,337;22,352;23,332;24,300;25,268;26,241;27,213;28,191;29,157;30,154;31,149;32,146;33,129;34,118;35,115;36,85;37,80;38,57;39,39;40,16;41,0;42,0;43,0;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D22357 1,5;2,39;3,57;4,89;5,117;6,145;7,156;8,164;9,175;10,185;11,193;12,221;13,224;14,225;15,243;16,249;17,255;18,282;19,297;20,298;21,315;22,333;23,327;24,293;25,273;26,260;27,247;28,246;29,235;30,220;31,192;32,175;33,160;34,140;35,123;36,98;37,90;38,67;39,35;40,22;41,21;42,0;43,0;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D23457 1,26;2,31;3,45;4,68;5,88;6,106;7,115;8,129;9,138;10,143;11,154;12,161;13,174;14,190;15,212;16,217;17,228;18,233;19,255;20,262;21,273;22,282;23,301;24,317;25,343;26,369;27,378;28,385;29,404;30,414;31,419;32,438;33,449;34,472;35,488;36,502;37,509;38,514;39,532;40,543;41,565;42,572;43,578;44,604;45,624;46,630;47,645;48,667;49,691;50,704;51,688;52,669;53,664;54,650;55,627;56,624;57,601;58,577;59,570;60,546;61,522;62,519;63,508;64,494;65,489;66,487;67,473;68,468;69,446;70,424
D24557 1,12;2,19;3,20;4,31;5,38;6,45;7,61;8,77;9,79;10,83;11,109;12,117;13,131;14,132;15,147;16,159;17,181;18,197;19,218;20,230;21,252;22,259;23,285;24,292;25,311;26,333;27,334;28,362;29,383;30,385;31,389;32,401;33,424;34,449;35,454;36,456;37,457;38,475;39,493;40,511;41,536;42,558;43,563;44,538;45,516;46,509;47,486;48,467;49,453;50,435;51,427;52,425;53,413;54,387;55,375;56,352;57,331;58,329;59,324;60,315;61,314;62,300;63,284;64,265;65,242;66,237;67,211;68,186;69,175;70,171
D25657 1,17;2,21;3,46;4,57;5,73;6,87;7,106;8,130;9,149;10,177;11,185;12,215;13,226;14,240;15,262;16,270;17,279;18,287;19,298;20,301;21,329;22,332;23,341;24,350;25,364;26,372;27,400;28,427;29,428;30,398;31,371;32,357;33,340;34,331;35,312;36,280;37,268;38,244;39,214;40,211;41,203;42,197;43,186;44,159;45,156;46,147;47,123;48,115;49,87;50,70;51,48;52,39;53,27;54,0;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D6564 1,28;2,58;3,70;4,82;5,88;6,107;7,122;8,149;9,168;10,174;11,177;12,199;13,209;14,213;15,241;16,271;17,281;18,297;19,312;20,319;21,331;22,346;23,347;24,350;25,366;26,387;27,394;28,407;29,432;30,451;31,469;32,497;33,521;34,545;35,546;36,567;37,545;38,515;39,496;40,495;41,480;42,476;43,464;44,446;45,442;46,418;47,417;48,387;49,363;50,353;51,341;52,331;53,312;54,294;55,275;56,268;57,261;58,249;59,222;60,207;61,194;62,181;63,172;64,142;65,141;66,114;67,90;68,65;69,41;70,38
D7664 1,13;2,33;3,38;4,62;5,84;6,87;7,92;8,108;9,123;10,141;11,148;12,171;13,186;14,204;15,222;16,227;17,229;18,232;19,258;20,265;21,289;22,305;23,312;24,334;25,341;26,350;27,364;28,377;29,384;30,394;31,414;32,436;33,459;34,461;35,483;36,498;37,505;38,531;39,546;40,564;41,590;42,601;43,607;44,626;45,642;46,651;47,677;48,697;49,716;50,740;51,729;52,723;53,703;54,685;55,682;56,667;57,666;58,651;59,635;60,629;61,609;62,608;63,592;64,582;65,567;66,561;67,558;68,556;69,551;70,538
D8764 1,11;2,32;3,37;4,55;5,81;6,85;7,92;8,103;9,110;10,131;11,149;12,172;13,174;14,188;15,192;16,210;17,221;18,233;19,251;20,256;21,282;22,301;23,309;24,334;25,360;26,365;27,393;28,411;29,418;30,436;31,440;32,461;33,487;34,502;35,517;36,542;37,570;38,584;39,592;40,608;41,630;42,648;43,673;44,648;45,623;46,622;47,620;48,613;49,608;50,604;51,595;52,580;53,565;54,553;55,532;56,516;57,509;58,505;59,490;60,478;61,463;62,458;63,433;64,414;65,398;66,393;67,379;68,374;69,362;70,360
D9864 1,12;2,26;3,54;4,82;5,94;6,95;7,99;8,111;9,130;10,139;11,150;12,172;13,191;14,205;15,231;16,245;17,267;18,279;19,281;20,283;21,287;22,309;23,331;24,333;25,352;26,357;27,372;28,377;29,385;30,396;31,410;32,435;33,463;34,465;35,490;36,506;37,513;38,515;39,536;40,559;41,581;42,609;43,624;44,608;45,580;46,566;47,545;48,540;49,536;50,527;51,513;52,485;53,459;54,433;55,424;56,401;57,373;58,362;59,353;60,338;61,323;62,315;63,287;64,285;65,266;66,248;67,236;68,228;69,207;70,198
D10964 1,2;2,14;3,23;4,31;5,52;6,73;7,94;8,103;9,118;10,120;11,121;12,136;13,155;14,167;15,181;16,182;17,204;18,229;19,255;20,274;21,282;22,284;23,288;24,306;25,322;26,323;27,330;28,341;29,355;30,357;31,359;32,366;33,394;34,402;35,410;36,435;37,449;38,471;39,479;40,481;41,503;42,511;43,512;44,507;45,481;46,460;47,434;48,411;49,399;50,371;51,349;52,344;53,335;54,327;55,320;56,302;57,288;58,270;59,249;60,244;61,233;62,207;63,200;64,198;65,191;66,173;67,169;68,150;69,148;70,122
D12064 1,5;2,33;3,48;4,70;5,104;6,131;7,158;8,186;9,187;10,202;11,229;12,249;13,259;14,281;15,308;16,323;17,351;18,378;19,396;20,399;21,404;22,431;23,406;24,405;25,390;26,373;27,368;28,367;29,354;30,332;31,329;32,319;33,318;34,284;35,276;36,253;37,250;38,244;39,221;40,215;41,210;42,207;43,173;44,148;45,128;46,113;47,79;48,78;49,56;50,50;51,28;52,23;53,17;54,11;55,5;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D13164 1,32;2,35;3,55;4,87;5,107;6,135;7,151;8,163;9,187;10,201;11,223;12,251;13,255;14,280;15,284;16,316;17,338;18,370;19,402;20,424;21,448;22,478;23,503;24,512;25,537;26,549;27,560;28,580;29,584;30,572;31,569;32,545;33,531;34,504;35,484;36,472;37,471;38,455;39,427;40,405;41,389;42,373;43,346;44,314;45,308;46,286;47,280;48,277;49,268;50,246;51,240;52,215;53,187;54,168;55,141;56,133;57,121;58,89;59,65;60,59;61,51;62,27;63,10;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D14264 1,2;2,28;3,32;4,39;5,58;6,76;7,91;8,110;9,112;10,113;11,132;12,137;13,162;14,190;15,206;16,231;17,235;18,242;19,251;20,276;21,283;22,292;23,313;24,336;25,350;26,352;27,374;28,395;29,417;30,438;31,456;32,484;33,496;34,500;35,515;36,529;37,530;38,531;39,535;40,539;41,562;42,583;43,590;44,586;45,560;46,552;47,544;48,528;49,502;50,483;51,465;52,451;53,450;54,432;55,413;56,405;57,383;58,369;59,365;60,351;61,336;62,324;63,317;64,292;65,283;66,258;67,254;68,239;69,237;70,211
