D1241625 1,4;2,29;3,48;4,66;5,81;6,96;7,78;8,68;9,53;10,49
D1282625 1,4;2,20;3,38;4,63;5,78;6,92;7,114;8,107;9,84;10,63
D1323625 1,11;2,33;3,35;4,55;5,57;6,64;7,79;8,103;9,77;10,75
D1364625 1,22;2,26;3,45;4,63;5,66;6,84;7,72;8,53;9,26;10,13
D1405625 1,25;2,31;3,37;4,43;5,68;6,64;7,58;8,34;9,26;10,22
D1446625 1,4;2,9;3,27;4,38;5,50;6,72;7,83;8,60;9,49;10,37
D1487625 1,19;2,49;3,65;4,95;5,102;6,123;7,120;8,113;9,112;10,90
D1528625 1,30;2,60;3,81;4,106;5,130;6,158;7,139;8,127;9,124;10,105
D1569625 1,27;2,30;3,46;4,55;5,72;6,53;7,37;8,15;9,0;10,0
D1610625 1,10;2,24;3,42;4,52;5,66;6,85;7,111;8,137;9,127;10,101
D678677 1,14;2,17;3,28;4,38;5,51;6,70;7,86;8,110;9,108;10,93
D719677 1,4;2,32;3,51;4,81;5,97;6,80;7,50;8,38;9,34;10,22
D760677 1,30;2,58;3,86;4,116;5,137;6,138;7,135;8,126;9,102;10,74
D801677 1,5;2,28;3,53;4,80;5,52;6,37;7,3;8,0;9,0;10,0
D842677 1,9;2,29;3,37;4,49;5,79;6,71;7,41;8,22;9,0;10,0
D883677 1,6;2,36;3,66;4,82;5,89;6,93;7,68;8,47;9,25;10,7
D924677 1,30;2,58;3,86;4,108;5,138;6,142;7,132;8,123;9,117;10,114
D965677 1,27;2,33;3,65;4,68;5,55;6,50;7,42;8,19;9,2;10,0
D1006677 1,16;2,38;3,49;4,72;5,81;6,83;7,97;8,115;9,92;10,82
D1047677 1,28;2,33;3,61;4,69;5,95;6,117;7,129;8,122;9,104;10,95
D1088677 1,28;2,60;3,70;4,97;5,70;6,60;7,30;8,29;9,12;10,0
D1129677 1,19;2,34;3,55;4,74;5,90;6,102;7,128;8,107;9,92;10,66
D1170677 1,8;2,33;3,48;4,68;5,63;6,50;7,32;8,9;9,0;10,0
D1211677 1,23;2,33;3,55;4,63;5,58;6,33;7,27;8,7;9,0;10,0
D1252677 1,11;2,30;3,31;4,55;5,81;6,88;7,107;8,133;9,123;10,116
D1293677 1,6;2,16;3,29;4,32;5,54;6,57;7,39;8,27;9,6;10,0
D1334677 1,27;2,38;3,46;4,71;5,60;6,59;7,32;8,14;9,0;10,0
D1375677 1,8;2,23;3,38;4,39;5,53;6,57;7,66;8,64;9,62;10,47
D1416677 1,9;2,25;3,34;4,45;5,58;6,74;7,96;8,99;9,77;10,63
D1457677 1,27;2,55;3,67;4,88;5,109;6,113;7,100;8,84;9,74;10,55
D1498677 1,20;2,26;3,34;4,49;5,38;6,13;7,0;8,0;9,0;10,0
D1539677 1,22;2,37;3,63;4,84;5,89;6,90;7,95;8,77;9,65;10,49
D1580677 1,11;2,24;3,54;4,55;5,35;6,27;7,5;8,0;9,0;10,0
D1621677 1,13;2,22;3,28;4,37;5,61;6,64;7,80;8,98;9,85;10,76
D1662677 1,32;2,62;3,65;4,85;5,112;6,90;7,68;8,64;9,42;10,25
D730729 1,23;2,30;3,44;4,64;5,70;6,71;7,78;8,81;9,65;10,52
D771729 1,1;2,10;3,17;4,39;5,42;6,57;7,58;8,67;9,60;10,34
D812729 1,27;2,34;3,40;4,58;5,59;6,81;7,75;8,68;9,52;10,22
D853729 1,19;2,30;3,37;4,41;5,64;6,65;7,70;8,52;9,33;10,18
D894729 1,25;2,50;3,75;4,86;5,101;6,103;7,126;8,122;9,118;10,109
D935729 1,28;2,55;3,69;4,97;5,124;6,112;7,80;8,52;9,30;10,29
D976729 1,13;2,43;3,49;4,55;5,49;6,34;7,0;8,0;9,0;10,0
D1017729 1,4;2,9;3,10;4,35;5,57;6,59;7,82;8,63;9,47;10,35
D1058729 1,28;2,37;3,49;4,63;5,75;6,101;7,129;8,122;9,100;10,89
D1099729 1,8;2,19;3,39;4,57;5,42;6,39;7,19;8,13;9,0;10,0
D1140729 1,5;2,39;3,42;4,47;5,41;6,30;7,7;8,0;9,0;10,0
D1181729 1,3;2,30;3,45;4,67;5,37;6,22;7,7;8,0;9,0;10,0
D1222729 1,32;2,57;3,60;4,61;5,50;6,35;7,17;8,0;9,0;10,0
D1263729 1,9;2,16;3,32;4,39;5,40;6,41;7,35;8,31;9,6;10,0
D1304729 1,15;2,26;3,42;4,47;5,57;6,66;7,69;8,79;9,66;10,53
D1345729 1,1;2,6;3,29;4,47;5,39;6,28;7,23;8,22;9,0;10,0
D1386729 1,28;2,48;3,67;4,94;5,110;6,106;7,87;8,67;9,37;10,29
D1427729 1,23;2,30;3,40;4,54;5,78;6,94;7,114;8,137;9,135;10,113
D1468729 1,15;2,33;3,38;4,46;5,62;6,66;7,68;8,59;9,57;10,48
D1509729 1,3;2,6;3,30;4,37;5,52;6,62;7,41;8,23;9,0;10,0
D1550729 1,20;2,21;3,32;4,35;5,49;6,17;7,0;8,0;9,0;10,0
D1591729 1,8;2,27;3,53;4,69;5,97;6,118;7,143;8,134;9,109;10,90
D1632729 1,16;2,48;3,60;4,79;5,90;6,81;7,77;8,71;9,52;10,33
D1673729 1,1;2,11;3,27;4,34;5,64;6,68;7,50;8,20;9,0;10,0
D1714729 1,10;2,40;3,61;4,85;5,104;6,122;7,100;8,87;9,84;10,59
D782781 1,23;2,37;3,58;4,84;5,93;6,112;7,120;8,98;9,91;10,76
D823781 1,28;2,40;3,67;4,74;5,104;6,111;7,95;8,65;9,50;10,31
D864781 1,16;2,38;3,42;4,51;5,52;6,75;7,87;8,75;9,52;10,26
D905781 1,3;2,11;3,19;4,36;5,37;6,5;7,0;8,0;9,0;10,0
D946781 1,11;2,29;3,47;4,75;5,103;6,131;7,153;8,141;9,115;10,107
D987781 1,11;2,33;3,54;4,66;5,74;6,75;7,93;8,65;9,49;10,21
D1028781 1,2;2,13;3,31;4,51;5,52;6,75;7,101;8,106;9,90;10,85
D1069781 1,5;2,13;3,26;4,60;5,49;6,17;7,0;8,0;9,0;10,0
D1110781 1,10;2,29;3,35;4,40;5,47;6,63;7,68;8,77;9,64;10,46
D1151781 1,28;2,37;3,52;4,73;5,88;6,93;7,97;8,75;9,56;10,34
D1192781 1,23;2,35;3,49;4,68;5,89;6,111;7,137;8,116;9,95;10,83
D1233781 1,20;2,34;3,43;4,65;5,72;6,82;7,84;8,97;9,75;10,57
D1274781 1,17;2,18;3,35;4,46;5,16;6,0;7,0;8,0;9,0;10,0
D1315781 1,8;2,11;3,27;4,46;5,57;6,33;7,3;8,2;9,0;10,0
D1356781 1,22;2,30;3,42;4,50;5,62;6,61;7,41;8,33;9,24;10,20
D1397781 1,23;2,48;3,67;4,74;5,85;6,103;7,115;8,87;9,86;10,78
D1438781 1,18;2,41;3,59;4,82;5,57;6,39;7,31;8,14;9,0;10,0
D1479781 1,8;2,32;3,49;4,58;5,59;6,51;7,32;8,4;9,0;10,0
D1520781 1,10;2,14;3,29;4,30;5,57;6,70;7,55;8,37;9,16;10,0
D1561781 1,20;2,32;3,40;4,44;5,71;6,59;7,45;8,33;9,16;10,0
D1602781 1,22;2,44;3,74;4,79;5,71;6,53;7,30;8,5;9,0;10,0
D1643781 1,18;2,48;3,82;4,100;5,92;6,72;7,61;8,51;9,46;10,24
D1684781 1,8;2,36;3,52;4,80;5,89;6,98;7,117;8,96;9,73;10,59
D1725781 1,23;2,24;3,30;4,47;5,36;6,13;7,0;8,0;9,0;10,0
D1766781 1,20;2,28;3,31;4,48;5,57;6,41;7,35;8,19;9,0;10,0
D834833 1,24;2,30;3,42;4,57;5,85;6,113;7,97;8,78;9,59;10,37
D875833 1,24;2,38;3,66;4,67;5,81;6,78;7,58;8,42;9,23;10,0
D916833 1,15;2,26;3,49;4,60;5,30;6,15;7,10;8,4;9,0;10,0
D957833 1,18;2,43;3,51;4,56;5,24;6,2;7,0;8,0;9,0;10,0
D998833 1,9;2,16;3,40;4,43;5,71;6,98;7,70;8,54;9,35;10,17
D1039833 1,6;2,14;3,26;4,32;5,43;6,40;7,21;8,0;9,0;10,0
D1080833 1,9;2,10;3,32;4,52;5,61;6,55;7,54;8,53;9,33;10,9
D1121833 1,2;2,27;3,55;4,62;5,77;6,86;7,94;8,86;9,71;10,69
D1162833 1,4;2,8;3,38;4,59;5,60;6,90;7,69;8,57;9,45;10,39
D1203833 1,28;2,36;3,42;4,72;5,49;6,29;7,26;8,23;9,5;10,0
D1244833 1,5;2,28;3,46;4,56;5,79;6,92;7,99;8,108;9,85;10,66
D1285833 1,19;2,34;3,58;4,73;5,87;6,101;7,110;8,133;9,110;10,103
D1326833 1,1;2,25;3,36;4,45;5,77;6,60;7,35;8,16;9,0;10,0
D1367833 1,7;2,33;3,48;4,59;5,64;6,77;7,90;8,116;9,106;10,97
D1408833 1,11;2,31;3,47;4,71;5,89;6,94;7,95;8,114;9,96;10,94
D1449833 1,6;2,9;3,23;4,30;5,44;6,53;7,62;8,80;9,69;10,43
D1490833 1,13;2,15;3,31;4,50;5,57;6,76;7,91;8,114;9,92;10,86
D1531833 1,23;2,24;3,39;4,53;5,62;6,68;7,83;8,92;9,73;10,67
D1572833 1,2;2,30;3,37;4,48;5,67;6,78;7,97;8,90;9,82;10,74
D1613833 1,3;2,18;3,23;4,43;5,54;6,68;7,83;8,84;9,79;10,63
D1654833 1,14;2,24;3,43;4,59;5,70;6,96;7,97;8,110;9,96;10,91
D1695833 1,23;2,42;3,62;4,67;5,86;6,102;7,104;8,119;9,108;10,93
D1736833 1,11;2,33;3,57;4,82;5,106;6,92;7,76;8,54;9,34;10,18
D1777833 1,7;2,29;3,44;4,53;5,75;6,91;7,112;8,90;9,83;10,69
D1818833 1,6;2,10;3,13;4,25;5,53;6,44;7,22;8,13;9,0;10,0
D886885 1,16;2,22;3,38;4,44;5,45;6,54;7,57;8,75;9,70;10,51
D927885 1,6;2,31;3,53;4,77;5,97;6,75;7,64;8,48;9,37;10,34
D968885 1,18;2,42;3,64;4,79;5,85;6,86;7,59;8,55;9,48;10,36
D1009885 1,18;2,40;3,57;4,58;5,50;6,37;7,22;8,21;9,0;10,0
D1050885 1,3;2,25;3,52;4,60;5,50;6,16;7,0;8,0;9,0;10,0
D1091885 1,7;2,11;3,32;4,57;5,60;6,70;7,67;8,63;9,42;10,38
D1132885 1,3;2,27;3,39;4,56;5,70;6,61;7,42;8,14;9,0;10,0
D1173885 1,27;2,36;3,43;4,47;5,56;6,68;7,59;8,29;9,17;10,0
D1214885 1,15;2,16;3,26;4,53;5,66;6,88;7,66;8,60;9,48;10,45
D1255885 1,27;2,33;3,52;4,68;5,90;6,102;7,95;8,80;9,59;10,52
D1296885 1,22;2,37;3,46;4,72;5,94;6,109;7,135;8,107;9,88;10,83
D1337885 1,17;2,20;3,31;4,42;5,37;6,36;7,31;8,26;9,0;10,0
D1378885 1,12;2,28;3,56;4,77;5,88;6,111;7,137;8,109;9,108;10,103
D1419885 1,25;2,30;3,58;4,86;5,108;6,126;7,131;8,105;9,84;10,75
D1460885 1,9;2,11;3,12;4,31;5,36;6,38;7,49;8,59;9,44;10,31
D1501885 1,19;2,28;3,29;4,33;5,47;6,28;7,3;8,0;9,0;10,0
D1542885 1,10;2,11;3,41;4,45;5,51;6,75;7,45;8,30;9,17;10,0
D1583885 1,1;2,28;3,32;4,52;5,76;6,70;7,42;8,26;9,23;10,1
D1624885 1,6;2,34;3,59;4,89;5,64;6,44;7,39;8,29;9,0;10,0
D1665885 1,1;2,8;3,27;4,29;5,48;6,60;7,71;8,64;9,52;10,30
D1706885 1,14;2,32;3,56;4,66;5,75;6,76;7,92;8,112;9,96;10,82
D1747885 1,11;2,33;3,52;4,65;5,74;6,96;7,105;8,108;9,90;10,89
D1788885 1,7;2,26;3,56;4,83;5,110;6,119;7,92;8,85;9,58;10,54
D1829885 1,6;2,28;3,56;4,83;5,95;6,122;7,110;8,88;9,64;10,49
D1870885 1,22;2,33;3,51;4,53;5,61;6,80;7,92;8,73;9,65;10,37
D938937 1,34;2,42;3,59;4,86;5,73;6,67;7,57;8,25;9,0;10,0
D979937 1,23;2,57;3,60;4,65;5,31;6,6;7,0;8,0;9,0;10,0
D1020937 1,27;2,43;3,63;4,77;5,91;6,77;7,73;8,69;9,63;10,44
D1061937 1,21;2,27;3,40;4,47;5,59;6,60;7,35;8,10;9,0;10,0
D1102937 1,24;2,36;3,60;4,82;5,88;6,56;7,37;8,9;9,0;10,0
D1143937 1,16;2,21;3,26;4,45;5,57;6,61;7,65;8,60;9,45;10,33
D1184937 1,10;2,40;3,53;4,68;5,93;6,112;7,109;8,79;9,78;10,50
D1225937 1,25;2,43;3,69;4,78;5,87;6,113;7,141;8,137;9,114;10,106
D1266937 1,24;2,43;3,55;4,63;5,64;6,50;7,38;8,21;9,0;10,0
D1307937 1,12;2,31;3,48;4,75;5,92;6,78;7,77;8,69;9,41;10,22
D1348937 1,22;2,35;3,39;4,60;5,85;6,89;7,68;8,50;9,32;10,4
D1389937 1,17;2,29;3,61;4,64;5,83;6,80;7,60;8,36;9,30;10,11
D1430937 1,14;2,29;3,41;4,64;5,83;6,106;7,128;8,106;9,92;10,80
D1471937 1,4;2,26;3,36;4,52;5,77;6,104;7,74;8,55;9,27;10,0
D1512937 1,10;2,25;3,57;4,84;5,81;6,56;7,48;8,35;9,34;10,4
D1553937 1,4;2,20;3,35;4,51;5,55;6,80;7,87;8,75;9,59;10,33
D1594937 1,21;2,27;3,57;4,66;5,79;6,97;7,78;8,51;9,32;10,26
D1635937 1,22;2,32;3,43;4,44;5,66;6,84;7,106;8,122;9,108;10,92
D1676937 1,6;2,10;3,27;4,28;5,36;6,4;7,0;8,0;9,0;10,0
D1717937 1,28;2,39;3,56;4,78;5,46;6,41;7,40;8,34;9,19;10,16
D1758937 1,9;2,32;3,50;4,56;5,62;6,85;7,99;8,118;9,115;10,95
D1799937 1,9;2,15;3,24;4,49;5,65;6,62;7,58;8,28;9,22;10,2
D1840937 1,22;2,37;3,50;4,63;5,53;6,31;7,3;8,0;9,0;10,0
D1881937 1,11;2,37;3,52;4,55;5,58;6,72;7,74;8,88;9,78;10,59
D1922937 1,16;2,44;3,62;4,85;5,110;6,114;7,126;8,121;9,114;10,96
D990989 1,15;2,42;3,69;4,88;5,97;6,118;7,93;8,63;9,57;10,32
D1031989 1,24;2,40;3,54;4,72;5,75;6,90;7,95;8,111;9,105;10,85
D1072989 1,30;2,62;3,66;4,94;5,114;6,110;7,98;8,66;9,60;10,46
D1113989 1,22;2,30;3,39;4,42;5,53;6,21;7,0;8,0;9,0;10,0
D1154989 1,22;2,42;3,51;4,71;5,75;6,74;7,50;8,42;9,18;10,10
D1195989 1,15;2,38;3,64;4,69;5,71;6,97;7,103;8,114;9,111;10,95
D1236989 1,20;2,43;3,44;4,76;5,56;6,36;7,25;8,14;9,11;10,0
D1277989 1,14;2,25;3,45;4,54;5,80;6,96;7,120;8,140;9,134;10,125
D1318989 1,25;2,50;3,76;4,104;5,119;6,123;7,132;8,121;9,105;10,84
D1359989 1,1;2,9;3,39;4,71;5,56;6,24;7,0;8,0;9,0;10,0
D1400989 1,15;2,37;3,42;4,72;5,42;6,25;7,15;8,0;9,0;10,0
D1441989 1,8;2,13;3,14;4,41;5,7;6,0;7,0;8,0;9,0;10,0
D1482989 1,24;2,42;3,69;4,88;5,109;6,128;7,101;8,88;9,75;10,74
D1523989 1,16;2,21;3,30;4,52;5,55;6,71;7,87;8,89;9,65;10,46
D1564989 1,20;2,29;3,30;4,49;5,69;6,95;7,111;8,130;9,127;10,109
D1605989 1,2;2,6;3,17;4,22;5,38;6,43;7,47;8,33;9,22;10,0
D1646989 1,5;2,6;3,27;4,53;5,57;6,64;7,66;8,52;9,38;10,30
D1687989 1,23;2,38;3,62;4,67;5,73;6,93;7,112;8,126;9,107;10,102
D1728989 1,22;2,39;3,67;4,81;5,92;6,91;7,82;8,54;9,51;10,42
D1769989 1,19;2,30;3,42;4,56;5,81;6,54;7,27;8,0;9,0;10,0
D1810989 1,15;2,42;3,57;4,60;5,69;6,84;7,80;8,62;9,46;10,37
D1851989 1,15;2,34;3,44;4,50;5,80;6,86;7,73;8,72;9,47;10,26
D1892989 1,6;2,12;3,24;4,46;5,61;6,86;7,79;8,51;9,24;10,0
D1933989 1,11;2,23;3,31;4,49;5,72;6,83;7,105;8,101;9,86;10,79
D1974989 1,4;2,5;3,32;4,49;5,58;6,50;7,28;8,27;9,7;10,0
@Resultados
D21 1,55;2,65;3,72;4,81;5,87;6,89;7,89;8,89;9,89;10,89
D431 1,22;2,29;3,30;4,31;5,29;6,26;7,26;8,26;9,26;10,26
D841 1,71;2,74;3,72;4,68;5,63;6,59;7,59;8,59;9,59;10,59
D1251 1,34;2,36;3,39;4,43;5,46;6,46;7,46;8,46;9,46;10,46
D1661 1,41;2,42;3,40;4,38;5,34;6,31;7,31;8,31;9,31;10,31
D2071 1,36;2,46;3,53;4,56;5,57;6,54;7,54;8,54;9,54;10,54
D2481 1,42;2,48;3,57;4,60;5,61;6,62;7,62;8,62;9,62;10,62
D2891 1,50;2,59;3,65;4,67;5,66;6,65;7,65;8,65;9,65;10,65
D3301 1,37;2,46;3,49;4,49;5,48;6,46;7,46;8,46;9,46;10,46
D3711 1,30;2,36;3,45;4,53;5,58;6,60;7,60;8,60;9,60;10,60
D4121 1,50;2,49;3,47;4,43;5,38;6,34;7,34;8,34;9,34;10,34
D4531 1,45;2,46;3,46;4,43;5,38;6,34;7,34;8,34;9,34;10,34
D4941 1,45;2,54;3,61;4,66;5,67;6,66;7,66;8,66;9,66;10,66
D5351 1,55;2,64;3,68;4,68;5,65;6,61;7,61;8,61;9,61;10,61
D5761 1,58;2,65;3,73;4,80;5,84;6,87;7,87;8,87;9,87;10,87
D6171 1,28;2,34;3,43;4,51;5,55;6,56;7,56;8,56;9,56;10,56
D6581 1,39;2,46;3,52;4,53;5,53;6,53;7,53;8,53;9,53;10,53
D6991 1,47;2,51;3,55;4,60;5,62;6,64;7,64;8,64;9,64;10,64
D7401 1,31;2,37;3,43;4,50;5,55;6,57;7,57;8,57;9,57;10,57
D7811 1,43;2,52;3,62;4,69;5,73;6,77;7,77;8,77;9,77;10,77
D8221 1,35;2,39;3,43;4,45;5,47;6,47;7,47;8,47;9,47;10,47
D8631 1,33;2,39;3,46;4,48;5,50;6,50;7,50;8,50;9,50;10,50
D9041 1,16;2,13;3,11;4,10;5,9;6,8;7,8;8,8;9,8;10,8
D9451 1,36;2,35;3,33;4,29;5,26;6,23;7,23;8,23;9,23;10,23
D9861 1,43;2,52;3,60;4,63;5,62;6,59;7,59;8,59;9,59;10,59
D5453 1,36;2,41;3,47;4,53;5,57;6,59;7,59;8,59;9,59;10,59
D9553 1,57;2,65;3,73;4,83;5,88;6,92;7,92;8,92;9,92;10,92
D13653 1,54;2,53;3,49;4,44;5,41;6,37;7,37;8,37;9,37;10,37
D17753 1,30;2,40;3,49;4,54;5,56;6,56;7,56;8,56;9,56;10,56
D21853 1,40;2,34;3,29;4,25;5,22;6,20;7,20;8,20;9,20;10,20
D25953 1,46;2,53;3,59;4,62;5,62;6,60;7,60;8,60;9,60;10,60
D30053 1,42;2,41;3,40;4,36;5,32;6,29;7,29;8,29;9,29;10,29
D34153 1,45;2,52;3,57;4,59;5,61;6,60;7,60;8,60;9,60;10,60
D38253 1,64;2,72;3,76;4,76;5,74;6,71;7,71;8,71;9,71;10,71
D42353 1,20;2,25;3,26;4,26;5,26;6,25;7,25;8,25;9,25;10,25
D46453 1,60;2,67;3,76;4,79;5,81;6,81;7,81;8,81;9,81;10,81
D50553 1,35;2,42;3,47;4,51;5,54;6,54;7,54;8,54;9,54;10,54
D54653 1,56;2,58;3,55;4,49;5,44;6,39;7,39;8,39;9,39;10,39
D58753 1,56;2,65;3,75;4,81;5,84;6,86;7,86;8,86;9,86;10,86
D62853 1,24;2,24;3,23;4,21;5,19;6,17;7,17;8,17;9,17;10,17
D66953 1,32;2,37;3,43;4,46;5,48;6,49;7,49;8,49;9,49;10,49
D71053 1,66;2,74;3,78;4,80;5,81;6,81;7,81;8,81;9,81;10,81
D75153 1,57;2,66;3,73;4,78;5,81;6,81;7,81;8,81;9,81;10,81
D79253 1,47;2,55;3,59;4,59;5,59;6,57;7,57;8,57;9,57;10,57
D83353 1,60;2,69;3,73;4,75;5,75;6,73;7,73;8,73;9,73;10,73
D87453 1,59;2,62;3,59;4,56;5,50;6,45;7,45;8,45;9,45;10,45
D91553 1,66;2,65;3,64;4,61;5,56;6,50;7,50;8,50;9,50;10,50
D95653 1,51;2,48;3,43;4,38;5,34;6,30;7,30;8,30;9,30;10,30
D99753 1,21;2,27;3,34;4,42;5,48;6,50;7,50;8,50;9,50;10,50
D103853 1,21;2,27;3,34;4,36;5,35;6,31;7,31;8,31;9,31;10,31
D106105 1,41;2,51;3,59;4,68;5,73;6,75;7,75;8,75;9,75;10,75
D147105 1,41;2,48;3,55;4,61;5,66;6,68;7,68;8,68;9,68;10,68
D188105 1,41;2,47;3,49;4,46;5,43;6,39;7,39;8,39;9,39;10,39
D229105 1,58;2,67;3,75;4,78;5,79;6,79;7,79;8,79;9,79;10,79
D270105 1,53;2,61;3,71;4,77;5,80;6,82;7,82;8,82;9,82;10,82
D311105 1,42;2,44;3,43;4,42;5,40;6,37;7,37;8,37;9,37;10,37
D352105 1,34;2,32;3,31;4,27;5,24;6,21;7,21;8,21;9,21;10,21
D393105 1,63;2,63;3,61;4,59;5,56;6,50;7,50;8,50;9,50;10,50
D434105 1,25;2,30;3,34;4,40;5,43;6,45;7,45;8,45;9,45;10,45
D475105 1,55;2,64;3,72;4,76;5,79;6,79;7,79;8,79;9,79;10,79
D516105 1,50;2,49;3,44;4,39;5,35;6,31;7,31;8,31;9,31;10,31
D557105 1,39;2,45;3,45;4,41;5,37;6,34;7,34;8,34;9,34;10,34
D598105 1,34;2,39;3,44;4,50;5,54;6,56;7,56;8,56;9,56;10,56
D639105 1,57;2,59;3,58;4,57;5,54;6,50;7,50;8,50;9,50;10,50
D680105 1,51;2,61;3,71;4,76;5,81;6,81;7,81;8,81;9,81;10,81
D721105 1,42;2,46;3,51;4,56;5,58;6,58;7,58;8,58;9,58;10,58
D762105 1,43;2,50;3,55;4,56;5,55;6,53;7,53;8,53;9,53;10,53
D803105 1,27;2,33;3,40;4,47;5,51;6,53;7,53;8,53;9,53;10,53
D844105 1,39;2,43;3,42;4,39;5,35;6,31;7,31;8,31;9,31;10,31
D885105 1,45;2,50;3,50;4,48;5,43;6,39;7,39;8,39;9,39;10,39
D926105 1,58;2,69;3,77;4,82;5,83;6,83;7,83;8,83;9,83;10,83
D967105 1,52;2,56;3,58;4,57;5,54;6,51;7,51;8,51;9,51;10,51
D1008105 1,22;2,28;3,33;4,38;5,40;6,39;7,39;8,39;9,39;10,39
D1049105 1,47;2,55;3,63;4,70;5,74;6,76;7,76;8,76;9,76;10,76
D1090105 1,45;2,47;3,46;4,45;5,42;6,38;7,38;8,38;9,38;10,38
D158157 1,38;2,43;3,49;4,53;5,55;6,55;7,55;8,55;9,55;10,55
D199157 1,45;2,52;3,60;4,68;5,72;6,75;7,75;8,75;9,75;10,75
D240157 1,41;2,45;3,43;4,38;5,33;6,30;7,30;8,30;9,30;10,30
D281157 1,38;2,47;3,56;4,60;5,61;6,61;7,61;8,61;9,61;10,61
D322157 1,33;2,43;3,52;4,62;5,69;6,73;7,73;8,73;9,73;10,73
D363157 1,56;2,66;3,77;4,84;5,90;6,93;7,93;8,93;9,93;10,93
D404157 1,37;2,43;3,52;4,60;5,66;6,70;7,70;8,70;9,70;10,70
D445157 1,45;2,55;3,66;4,76;5,83;6,87;7,87;8,87;9,87;10,87
D486157 1,37;2,41;3,40;4,38;5,34;6,31;7,31;8,31;9,31;10,31
D527157 1,45;2,54;3,59;4,61;5,60;6,58;7,58;8,58;9,58;10,58
D568157 1,61;2,66;3,69;4,70;5,71;6,71;7,71;8,71;9,71;10,71
D609157 1,41;2,45;3,44;4,40;5,36;6,32;7,32;8,32;9,32;10,32
D650157 1,20;2,17;3,14;4,12;5,11;6,10;7,10;8,10;9,10;10,10
D691157 1,54;2,60;3,62;4,59;5,54;6,49;7,49;8,49;9,49;10,49
D732157 1,55;2,55;3,52;4,48;5,42;6,38;7,38;8,38;9,38;10,38
D773157 1,31;2,35;3,37;4,37;5,35;6,32;7,32;8,32;9,32;10,32
D814157 1,76;2,75;3,71;4,66;5,60;6,54;7,54;8,54;9,54;10,54
D855157 1,43;2,53;3,60;4,66;5,67;6,68;7,68;8,68;9,68;10,68
D896157 1,60;2,59;3,59;4,57;5,52;6,47;7,47;8,47;9,47;10,47
D937157 1,43;2,39;3,35;4,30;5,27;6,24;7,24;8,24;9,24;10,24
D978157 1,57;2,64;3,65;4,62;5,59;6,53;7,53;8,53;9,53;10,53
D1019157 1,29;2,24;3,21;4,18;5,16;6,14;7,14;8,14;9,14;10,14
D1060157 1,50;2,59;3,62;4,62;5,60;6,58;7,58;8,58;9,58;10,58
D1101157 1,55;2,56;3,54;4,50;5,45;6,41;7,41;8,41;9,41;10,41
D1142157 1,37;2,37;3,32;4,28;5,25;6,23;7,23;8,23;9,23;10,23
D210209 1,27;2,32;3,37;4,41;5,43;6,43;7,43;8,43;9,43;10,43
D251209 1,33;2,31;3,28;4,24;5,21;6,19;7,19;8,19;9,19;10,19
D292209 1,45;2,46;3,46;4,45;5,43;6,40;7,40;8,40;9,40;10,40
D333209 1,30;2,36;3,40;4,40;5,40;6,37;7,37;8,37;9,37;10,37
D374209 1,29;2,34;3,36;4,35;5,32;6,29;7,29;8,29;9,29;10,29
D415209 1,64;2,74;3,84;4,92;5,96;6,96;7,96;8,96;9,96;10,96
D456209 1,46;2,53;3,55;4,55;5,54;6,52;7,52;8,52;9,52;10,52
D497209 1,55;2,64;3,68;4,69;5,67;6,64;7,64;8,64;9,64;10,64
D538209 1,48;2,52;3,55;4,53;5,49;6,45;7,45;8,45;9,45;10,45
D579209 1,65;2,67;3,64;4,61;5,57;6,54;7,54;8,54;9,54;10,54
D620209 1,32;2,41;3,46;4,48;5,49;6,48;7,48;8,48;9,48;10,48
D661209 1,41;2,47;3,53;4,60;5,65;6,66;7,66;8,66;9,66;10,66
D702209 1,59;2,63;3,62;4,58;5,53;6,47;7,47;8,47;9,47;10,47
D743209 1,40;2,49;3,58;4,67;5,73;6,76;7,76;8,76;9,76;10,76
D784209 1,45;2,50;3,48;4,45;5,41;6,38;7,38;8,38;9,38;10,38
D825209 1,15;2,20;3,26;4,33;5,35;6,34;7,34;8,34;9,34;10,34
D866209 1,63;2,74;3,82;4,86;5,89;6,91;7,91;8,91;9,91;10,91
D907209 1,46;2,54;3,57;4,57;5,55;6,50;7,50;8,50;9,50;10,50
D948209 1,55;2,64;3,65;4,65;5,62;6,56;7,56;8,56;9,56;10,56
D989209 1,43;2,48;3,52;4,55;5,57;6,56;7,56;8,56;9,56;10,56
D1030209 1,37;2,43;3,49;4,54;5,55;6,55;7,55;8,55;9,55;10,55
D1071209 1,61;2,70;3,78;4,81;5,82;6,81;7,81;8,81;9,81;10,81
D1112209 1,27;2,23;3,19;4,17;5,15;6,13;7,13;8,13;9,13;10,13
D1153209 1,78;2,83;3,84;4,84;5,83;6,81;7,81;8,81;9,81;10,81
D1194209 1,24;2,29;3,36;4,41;5,45;6,47;7,47;8,47;9,47;10,47
D262261 1,49;2,49;3,44;4,40;5,35;6,32;7,32;8,32;9,32;10,32
D303261 1,55;2,57;3,55;4,49;5,44;6,39;7,39;8,39;9,39;10,39
D344261 1,36;2,37;3,36;4,33;5,29;6,26;7,26;8,26;9,26;10,26
D385261 1,24;2,28;3,32;4,37;5,40;6,40;7,40;8,40;9,40;10,40
