D180621 1,18;2,20;3,21;4,39;5,53;6,72;7,74;8,83;9,101;10,115;11,133;12,147;13,165;14,186;15,193;16,202;17,225;18,234;19,257;20,265;21,280;22,296;23,315;24,329;25,350;26,354;27,361;28,377;29,381;30,385;31,403;32,429;33,431;34,443;35,465;36,491;37,513;38,495;39,472;40,446;41,428;42,420;43,402;44,390;45,371;46,363;47,361;48,350;49,338;50,313;51,306;52,283;53,274;54,267;55,245;56,224;57,223;58,222;59,214;60,202
D191121 1,7;2,16;3,41;4,42;5,67;6,71;7,86;8,87;9,103;10,105;11,131;12,135;13,151;14,158;15,180;16,198;17,202;18,220;19,243;20,264;21,292;22,308;23,326;24,341;25,348;26,355;27,366;28,385;29,396;30,403;31,412;32,417;33,425;34,439;35,447;36,470;37,484;38,458;39,432;40,417;41,408;42,393;43,385;44,378;45,366;46,362;47,344;48,323;49,308;50,287;51,275;52,263;53,242;54,230;55,211;56,186;57,174;58,167;59,139;60,127
D201621 1,13;2,29;3,57;4,79;5,83;6,89;7,113;8,134;9,155;10,168;11,186;12,198;13,211;14,217;15,220;16,239;17,267;18,274;19,277;20,287;21,315;22,336;23,352;24,379;25,409;26,428;27,450;28,454;29,484;30,512;31,530;32,517;33,501;34,474;35,461;36,454;37,424;38,403;39,394;40,390;41,372;42,360;43,359;44,344;45,320;46,314;47,298;48,279;49,263;50,244;51,217;52,204;53,203;54,202;55,177;56,161;57,140;58,136;59,117;60,114
D3131 1,3;2,9;3,25;4,47;5,71;6,95;7,103;8,119;9,143;10,171;11,175;12,183;13,191;14,200;15,217;16,245;17,261;18,262;19,284;20,285;21,301;22,325;23,341;24,373;25,382;26,366;27,349;28,348;29,345;30,321;31,293;32,292;33,270;34,245;35,220;36,216;37,186;38,158;39,128;40,124;41,94;42,62;43,56;44,45;45,25;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D18631 1,7;2,27;3,51;4,57;5,62;6,63;7,87;8,97;9,110;10,112;11,125;12,132;13,139;14,159;15,182;16,196;17,205;18,218;19,242;20,256;21,282;22,284;23,293;24,303;25,326;26,346;27,355;28,368;29,387;30,409;31,424;32,434;33,435;34,448;35,449;36,473;37,475;38,495;39,497;40,511;41,518;42,528;43,535;44,517;45,515;46,506;47,490;48,472;49,471;50,445;51,419;52,395;53,376;54,373;55,349;56,342;57,323;58,309;59,296;60,295
D34131 1,1;2,16;3,26;4,36;5,45;6,50;7,69;8,83;9,93;10,107;11,120;12,125;13,131;14,144;15,160;16,182;17,196;18,205;19,210;20,220;21,235;22,248;23,266;24,281;25,305;26,315;27,328;28,350;29,368;30,374;31,393;32,399;33,410;34,417;35,436;36,438;37,449;38,460;39,480;40,500;41,514;42,521;43,535;44,511;45,485;46,484;47,475;48,457;49,434;50,419;51,400;52,386;53,375;54,372;55,363;56,349;57,330;58,311;59,300;60,287
D49631 1,16;2,22;3,37;4,50;5,69;6,88;7,114;8,136;9,145;10,156;11,175;12,201;13,211;14,225;15,234;16,258;17,269;18,292;19,305;20,320;21,342;22,353;23,369;24,383;25,393;26,407;27,422;28,433;29,443;30,457;31,462;32,484;33,500;34,526;35,528;36,554;37,563;38,573;39,583;40,599;41,604;42,623;43,630;44,615;45,613;46,597;47,571;48,566;49,563;50,537;51,534;52,529;53,511;54,510;55,492;56,478;57,472;58,454;59,448;60,428
D65131 1,18;2,25;3,26;4,42;5,52;6,55;7,66;8,68;9,83;10,84;11,95;12,108;13,128;14,154;15,164;16,179;17,195;18,215;19,237;20,251;21,266;22,275;23,282;24,308;25,321;26,327;27,334;28,350;29,372;30,388;31,395;32,411;33,412;34,435;35,454;36,469;37,489;38,512;39,517;40,533;41,542;42,544;43,567;44,553;45,542;46,536;47,510;48,501;49,490;50,475;51,449;52,438;53,428;54,402;55,397;56,395;57,380;58,360;59,351;60,349
D80631 1,22;2,35;3,54;4,74;5,96;6,102;7,120;8,122;9,148;10,170;11,185;12,195;13,198;14,213;15,216;16,238;17,249;18,269;19,270;20,280;21,306;22,326;23,352;24,359;25,366;26,379;27,395;28,401;29,406;30,421;31,447;32,473;33,489;34,508;35,527;36,532;37,545;38,555;39,581;40,592;41,598;42,617;43,628;44,610;45,584;46,560;47,541;48,528;49,513;50,508;51,499;52,492;53,466;54,463;55,456;56,442;57,427;58,418;59,409;60,391
D96131 1,13;2,34;3,59;4,72;5,94;6,118;7,130;8,139;9,148;10,161;11,188;12,207;13,228;14,247;15,277;16,278;17,294;18,297;19,307;20,325;21,353;22,374;23,389;24,404;25,425;26,429;27,445;28,451;29,469;30,490;31,517;32,487;33,483;34,465;35,453;36,444;37,443;38,418;39,397;40,382;41,352;42,342;43,326;44,307;45,300;46,278;47,263;48,256;49,252;50,228;51,219;52,207;53,192;54,185;55,179;56,154;57,135;58,114;59,111;60,107
D111631 1,9;2,24;3,39;4,58;5,59;6,63;7,91;8,119;9,135;10,151;11,178;12,196;13,208;14,220;15,245;16,249;17,270;18,276;19,306;20,327;21,337;22,338;23,360;24,390;25,394;26,409;27,422;28,438;29,439;30,452;31,467;32,439;33,420;34,395;35,379;36,358;37,352;38,345;39,332;40,325;41,315;42,285;43,261;44,233;45,214;46,190;47,178;48,177;49,164;50,161;51,133;52,108;53,95;54,71;55,65;56,46;57,37;58,27;59,0;60,0
D127131 1,9;2,15;3,39;4,56;5,62;6,89;7,92;8,103;9,109;10,129;11,141;12,147;13,153;14,185;15,196;16,213;17,216;18,232;19,251;20,271;21,280;22,296;23,328;24,340;25,356;26,336;27,314;28,300;29,288;30,263;31,239;32,219;33,213;34,183;35,174;36,166;37,139;38,117;39,105;40,78;41,48;42,21;43,1;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D142631 1,23;2,49;3,60;4,82;5,91;6,114;7,122;8,143;9,171;10,175;11,186;12,205;13,224;14,242;15,267;16,289;17,294;18,319;19,327;20,353;21,355;22,380;23,406;24,431;25,452;26,461;27,476;28,495;29,506;30,515;31,537;32,556;33,560;34,571;35,580;36,592;37,607;38,591;39,573;40,547;41,545;42,529;43,518;44,495;45,494;46,485;47,477;48,465;49,461;50,457;51,434;52,412;53,404;54,396;55,368;56,364;57,343;58,338;59,315;60,307
D158131 1,8;2,22;3,54;4,76;5,92;6,108;7,127;8,131;9,132;10,136;11,150;12,178;13,203;14,209;15,218;16,235;17,246;18,270;19,276;20,303;21,323;22,324;23,348;24,373;25,389;26,375;27,355;28,347;29,346;30,337;31,307;32,285;33,258;34,255;35,249;36,217;37,203;38,183;39,171;40,143;41,131;42,125;43,119;44,94;45,77;46,58;47,33;48,8;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D173631 1,18;2,33;3,38;4,57;5,61;6,63;7,79;8,86;9,97;10,115;11,136;12,162;13,187;14,196;15,218;16,229;17,233;18,237;19,241;20,245;21,249;22,271;23,297;24,325;25,330;26,338;27,343;28,369;29,392;30,407;31,412;32,426;33,428;34,446;35,451;36,473;37,489;38,471;39,467;40,449;41,431;42,409;43,394;44,375;45,364;46,338;47,317;48,294;49,292;50,287;51,286;52,278;53,259;54,258;55,246;56,245;57,233;58,215;59,199;60,184
D189131 1,23;2,30;3,34;4,52;5,66;6,74;7,79;8,93;9,112;10,130;11,139;12,140;13,147;14,158;15,184;16,200;17,202;18,217;19,218;20,244;21,245;22,270;23,286;24,311;25,339;26,351;27,362;28,367;29,368;30,372;31,397;32,413;33,439;34,440;35,461;36,462;37,474;38,452;39,433;40,421;41,399;42,374;43,363;44,354;45,349;46,340;47,336;48,313;49,292;50,274;51,270;52,258;53,239;54,238;55,219;56,208;57,207;58,184;59,165;60,157
D204631 1,16;2,35;3,39;4,43;5,46;6,78;7,95;8,123;9,155;10,166;11,193;12,209;13,228;14,247;15,253;16,265;17,284;18,308;19,340;20,360;21,387;22,401;23,433;24,447;25,463;26,446;27,445;28,437;29,429;30,409;31,379;32,352;33,327;34,297;35,280;36,276;37,268;38,260;39,230;40,222;41,198;42,178;43,158;44,155;45,154;46,145;47,121;48,102;49,101;50,74;51,49;52,45;53,36;54,19;55,3;56,0;57,0;58,0;59,0;60,0
D220131 1,30;2,31;3,65;4,88;5,110;6,137;7,162;8,177;9,209;10,217;11,247;12,262;13,282;14,285;15,317;16,327;17,345;18,377;19,407;20,397;21,386;22,363;23,331;24,313;25,305;26,295;27,278;28,260;29,233;30,206;31,201;32,179;33,149;34,127;35,121;36,106;37,78;38,70;39,55;40,28;41,18;42,0;43,0;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D235631 1,23;2,38;3,47;4,59;5,85;6,96;7,124;8,125;9,129;10,137;11,153;12,157;13,183;14,211;15,230;16,258;17,263;18,264;19,271;20,299;21,317;22,339;23,344;24,369;25,384;26,389;27,415;28,423;29,444;30,445;31,466;32,494;33,510;34,529;35,552;36,566;37,575;38,567;39,555;40,529;41,528;42,527;43,501;44,486;45,481;46,470;47,469;48,448;49,440;50,422;51,411;52,410;53,384;54,370;55,356;56,333;57,308;58,290;59,289;60,285
D251131 1,5;2,31;3,42;4,61;5,68;6,87;7,115;8,133;9,158;10,173;11,194;12,215;13,219;14,231;15,235;16,240;17,241;18,250;19,258;20,277;21,292;22,315;23,340;24,356;25,381;26,396;27,404;28,419;29,440;30,448;31,456;32,465;33,491;34,498;35,502;36,514;37,537;38,523;39,519;40,505;41,489;42,468;43,452;44,447;45,443;46,429;47,408;48,392;49,381;50,370;51,363;52,349;53,348;54,325;55,300;56,275;57,273;58,271;59,257;60,255
D266631 1,22;2,27;3,51;4,57;5,76;6,95;7,105;8,128;9,154;10,168;11,177;12,184;13,208;14,228;15,251;16,275;17,290;18,314;19,323;20,326;21,339;22,349;23,364;24,387;25,411;26,420;27,446;28,457;29,468;30,488;31,495;32,508;33,509;34,511;35,531;36,554;37,557;38,571;39,584;40,590;41,608;42,610;43,626;44,615;45,608;46,593;47,569;48,567;49,562;50,557;51,556;52,554;53,553;54,551;55,545;56,535;57,525;58,518;59,502;60,500
D282131 1,34;2,62;3,96;4,128;5,131;6,146;7,157;8,177;9,188;10,213;11,216;12,227;13,235;14,265;15,295;16,306;17,328;18,362;19,382;20,348;21,342;22,319;23,306;24,272;25,259;26,244;27,219;28,216;29,215;30,207;31,180;32,162;33,142;34,117;35,112;36,78;37,67;38,64;39,54;40,34;41,2;42,0;43,0;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D297631 1,16;2,32;3,51;4,75;5,91;6,94;7,106;8,116;9,117;10,138;11,166;12,178;13,194;14,216;15,244;16,263;17,276;18,291;19,319;20,325;21,350;22,378;23,390;24,399;25,418;26,446;27,465;28,486;29,487;30,493;31,518;32,506;33,479;34,467;35,458;36,455;37,451;38,441;39,411;40,402;41,381;42,374;43,368;44,346;45,330;46,326;47,299;48,272;49,245;50,217;51,199;52,178;53,175;54,153;55,140;56,136;57,132;58,104;59,92;60,86
D4141 1,27;2,50;3,53;4,58;5,64;6,86;7,120;8,147;9,157;10,175;11,209;12,222;13,223;14,234;15,264;16,282;17,304;18,310;19,335;20,322;21,300;22,295;23,277;24,255;25,235;26,227;27,193;28,170;29,148;30,142;31,120;32,105;33,85;34,75;35,50;36,44;37,27;38,0;39,0;40,0;41,0;42,0;43,0;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D24641 1,15;2,37;3,56;4,76;5,79;6,101;7,124;8,148;9,174;10,194;11,210;12,225;13,247;14,249;15,272;16,282;17,298;18,313;19,333;20,335;21,354;22,368;23,373;24,388;25,403;26,422;27,433;28,447;29,469;30,493;31,517;32,537;33,550;34,553;35,575;36,594;37,596;38,611;39,612;40,625;41,634;42,636;43,646;44,626;45,625;46,605;47,586;48,566;49,552;50,546;51,520;52,494;53,488;54,485;55,466;56,447;57,434;58,424;59,411;60,397
D45141 1,28;2,58;3,70;4,102;5,129;6,159;7,183;8,194;9,214;10,230;11,250;12,272;13,284;14,312;15,329;16,357;17,365;18,374;19,393;20,401;21,415;22,445;23,462;24,466;25,491;26,459;27,448;28,444;29,440;30,428;31,408;32,391;33,383;34,351;35,323;36,309;37,292;38,283;39,279;40,273;41,253;42,228;43,200;44,183;45,153;46,125;47,111;48,108;49,102;50,72;51,68;52,43;53,32;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D65641 1,28;2,29;3,48;4,64;5,80;6,83;7,115;8,142;9,172;10,189;11,195;12,219;13,235;14,244;15,276;16,287;17,288;18,299;19,323;20,331;21,345;22,361;23,367;24,387;25,414;26,387;27,360;28,332;29,316;30,291;31,283;32,279;33,262;34,250;35,239;36,227;37,202;38,198;39,166;40,154;41,135;42,115;43,112;44,106;45,100;46,99;47,67;48,42;49,25;50,6;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D86141 1,22;2,44;3,53;4,83;5,91;6,110;7,114;8,118;9,148;10,164;11,175;12,191;13,219;14,243;15,271;16,272;17,297;18,327;19,352;20,356;21,380;22,405;23,425;24,445;25,451;26,426;27,406;28,376;29,356;30,344;31,317;32,309;33,308;34,280;35,264;36,252;37,227;38,200;39,172;40,166;41,146;42,138;43,106;44,100;45,92;46,83;47,75;48,50;49,25;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D106641 1,11;2,16;3,38;4,49;5,60;6,86;7,114;8,133;9,134;10,146;11,151;12,153;13,161;14,172;15,173;16,184;17,202;18,206;19,234;20,255;21,280;22,296;23,298;24,303;25,326;26,347;27,370;28,378;29,393;30,411;31,439;32,453;33,472;34,481;35,509;36,525;37,540;38,533;39,515;40,494;41,492;42,478;43,477;44,452;45,451;46,432;47,416;48,407;49,405;50,403;51,398;52,390;53,375;54,374;55,370;56,355;57,346;58,330;59,304;60,302
D127141 1,15;2,37;3,67;4,73;5,95;6,106;7,131;8,132;9,138;10,161;11,188;12,203;13,209;14,237;15,257;16,258;17,263;18,266;19,271;20,258;21,240;22,208;23,180;24,162;25,147;26,125;27,115;28,112;29,94;30,79;31,54;32,46;33,26;34,20;35,0;36,0;37,0;38,0;39,0;40,0;41,0;42,0;43,0;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D147641 1,15;2,40;3,68;4,77;5,105;6,133;7,155;8,164;9,179;10,180;11,202;12,227;13,233;14,243;15,261;16,270;17,295;18,301;19,302;20,320;21,339;22,351;23,358;24,382;25,403;26,427;27,431;28,461;29,488;30,498;31,528;32,519;33,516;34,489;35,461;36,451;37,441;38,420;39,407;40,383;41,364;42,348;43,321;44,293;45,266;46,236;47,230;48,202;49,187;50,165;51,143;52,118;53,109;54,99;55,89;56,73;57,60;58,54;59,38;60,28
D168141 1,5;2,10;3,20;4,46;5,70;6,85;7,109;8,135;9,142;10,147;11,148;12,158;13,184;14,203;15,229;16,242;17,251;18,267;19,268;20,269;21,291;22,296;23,302;24,321;25,343;26,369;27,387;28,389;29,399;30,413;31,433;32,436;33,438;34,452;35,471;36,482;37,492;38,499;39,502;40,512;41,513;42,524;43,533;44,531;45,529;46,527;47,518;48,492;49,489;50,480;51,469;52,462;53,457;54,447;55,421;56,395;57,369;58,364;59,359;60,339
D188641 1,21;2,30;3,54;4,63;5,75;6,84;7,96;8,99;9,126;10,145;11,160;12,184;13,187;14,209;15,224;16,243;17,249;18,268;19,298;20,323;21,332;22,341;23,369;24,391;25,406;26,425;27,437;28,450;29,468;30,498;31,508;32,489;33,470;34,455;35,454;36,444;37,414;38,404;39,400;40,373;41,348;42,342;43,327;44,324;45,300;46,297;47,273;48,272;49,268;50,240;51,236;52,229;53,211;54,199;55,174;56,153;57,138;58,122;59,109;60,108
D209141 1,13;2,32;3,35;4,45;5,57;6,64;7,76;8,100;9,107;10,110;11,128;12,156;13,183;14,210;15,228;16,234;17,249;18,253;19,278;20,284;21,297;22,325;23,355;24,379;25,382;26,398;27,408;28,426;29,445;30,469;31,487;32,475;33,456;34,438;35,408;36,378;37,374;38,371;39,356;40,349;41,330;42,321;43,314;44,295;45,279;46,273;47,267;48,251;49,227;50,202;51,181;52,156;53,155;54,127;55,99;56,93;57,78;58,77;59,74;60,59
D229641 1,3;2,26;3,48;4,54;5,55;6,73;7,99;8,122;9,129;10,151;11,156;12,159;13,181;14,196;15,216;16,239;17,248;18,264;19,277;20,280;21,294;22,317;23,340;24,358;25,376;26,389;27,411;28,426;29,437;30,439;31,461;32,484;33,495;34,519;35,526;36,542;37,562;38,573;39,575;40,585;41,607;42,630;43,631;44,615;45,605;46,594;47,576;48,574;49,551;50,541;51,527;52,505;53,494;54,488;55,482;56,469;57,468;58,458;59,448;60,432
D250141 1,16;2,19;3,43;4,57;5,75;6,80;7,94;8,104;9,119;10,137;11,140;12,156;13,161;14,177;15,201;16,203;17,221;18,245;19,248;20,272;21,283;22,305;23,331;24,350;25,353;26,356;27,372;28,386;29,396;30,416;31,431;32,444;33,445;34,456;35,461;36,481;37,490;38,496;39,511;40,530;41,549;42,572;43,585;44,570;45,560;46,551;47,533;48,509;49,487;50,476;51,457;52,451;53,436;54,414;55,403;56,379;57,374;58,369;59,363;60,360
D270641 1,6;2,9;3,23;4,55;5,67;6,89;7,106;8,114;9,128;10,136;11,147;12,174;13,175;14,189;15,197;16,219;17,233;18,239;19,259;20,276;21,277;22,297;23,327;24,335;25,343;26,315;27,301;28,292;29,262;30,248;31,216;32,202;33,172;34,161;35,149;36,146;37,121;38,94;39,80;40,50;41,42;42,12;43,8;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D291141 1,13;2,35;3,47;4,66;5,87;6,108;7,112;8,137;9,147;10,151;11,164;12,165;13,195;14,198;15,207;16,214;17,236;18,249;19,261;20,270;21,288;22,301;23,322;24,329;25,342;26,366;27,375;28,394;29,409;30,431;31,435;32,408;33,399;34,392;35,386;36,367;37,352;38,348;39,341;40,329;41,320;42,310;43,280;44,274;45,249;46,243;47,239;48,227;49,215;50,203;51,197;52,188;53,164;54,152;55,145;56,132;57,122;58,109;59,105;60,98
D311641 1,1;2,2;3,21;4,34;5,40;6,53;7,72;8,88;9,98;10,113;11,125;12,141;13,156;14,169;15,191;16,203;17,207;18,225;19,246;20,274;21,289;22,304;23,313;24,341;25,360;26,388;27,389;28,399;29,412;30,421;31,443;32,434;33,425;34,401;35,385;36,360;37,359;38,356;39,332;40,317;41,287;42,266;43,245;44,227;45,211;46,201;47,180;48,162;49,152;50,151;51,144;52,140;53,134;54,115;55,97;56,69;57,57;58,35;59,20;60,8
D332141 1,3;2,12;3,28;4,31;5,34;6,61;7,83;8,96;9,126;10,151;11,173;12,200;13,206;14,224;15,231;16,235;17,260;18,273;19,285;20,313;21,337;22,358;23,373;24,380;25,404;26,408;27,426;28,429;29,459;30,463;31,473;32,449;33,437;34,419;35,394;36,372;37,366;38,338;39,322;40,312;41,305;42,278;43,257;44,245;45,224;46,218;47,203;48,194;49,188;50,166;51,144;52,143;53,122;54,97;55,91;56,79;57,72;58,47;59,46;60,37
D352641 1,22;2,27;3,33;4,39;5,64;6,70;7,78;8,112;9,113;10,114;11,139;12,145;13,156;14,164;15,196;16,201;17,223;18,240;19,258;20,248;21,223;22,217;23,212;24,209;25,203;26,171;27,154;28,120;29,90;30,56;31,24;32,23;33,6;34,5;35,0;36,0;37,0;38,0;39,0;40,0;41,0;42,0;43,0;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D373141 1,12;2,21;3,44;4,62;5,70;6,85;7,100;8,119;9,123;10,130;11,155;12,178;13,193;14,211;15,220;16,228;17,237;18,252;19,274;20,275;21,276;22,284;23,302;24,310;25,325;26,353;27,372;28,400;29,414;30,435;31,440;32,448;33,460;34,461;35,482;36,510;37,524;38,499;39,494;40,478;41,466;42,444;43,421;44,399;45,381;46,370;47,351;48,328;49,306;50,290;51,286;52,271;53,263;54,238;55,222;56,217;57,216;58,197;59,175;60,160
D393641 1,22;2,36;3,52;4,68;5,77;6,93;7,117;8,126;9,133;10,152;11,168;12,181;13,194;14,197;15,211;16,229;17,248;18,271;19,276;20,278;21,287;22,292;23,301;24,319;25,321;26,327;27,338;28,344;29,359;30,372;31,395;32,402;33,421;34,423;35,443;36,452;37,455;38,473;39,484;40,490;41,512;42,536;43,559;44,540;45,525;46,506;47,483;48,467;49,458;50,442;51,424;52,401;53,377;54,374;55,373;56,357;57,351;58,340;59,316;60,310
D5151 1,2;2,28;3,43;4,53;5,67;6,81;7,100;8,120;9,143;10,152;11,176;12,195;13,215;14,235;15,258;16,269;17,275;18,285;19,290;20,305;21,314;22,327;23,343;24,363;25,372;26,382;27,387;28,394;29,407;30,412;31,413;32,431;33,437;34,439;35,458;36,478;37,494;38,516;39,522;40,525;41,543;42,565;43,591;44,567;45,543;46,523;47,504;48,499;49,494;50,483;51,481;52,455;53,440;54,414;55,395;56,376;57,353;58,331;59,308;60,284
D30651 1,30;2,48;3,73;4,103;5,113;6,121;7,129;8,157;9,187;10,200;11,232;12,255;13,261;14,276;15,304;16,336;17,344;18,359;19,362;20,334;21,309;22,277;23,276;24,259;25,227;26,199;27,165;28,152;29,129;30,121;31,115;32,87;33,77;34,66;35,39;36,11;37,0;38,0;39,0;40,0;41,0;42,0;43,0;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D56151 1,4;2,20;3,32;4,57;5,78;6,94;7,95;8,107;9,137;10,150;11,157;12,175;13,193;14,203;15,213;16,225;17,247;18,259;19,265;20,283;21,290;22,318;23,333;24,348;25,352;26,371;27,378;28,397;29,416;30,444;31,447;32,420;33,416;34,394;35,385;36,375;37,348;38,339;39,323;40,322;41,321;42,300;43,297;44,281;45,268;46,253;47,240;48,219;49,216;50,206;51,178;52,175;53,171;54,165;55,155;56,151;57,138;58,129;59,102;60,98
D81651 1,21;2,33;3,34;4,42;5,67;6,81;7,102;8,104;9,120;10,145;11,147;12,154;13,163;14,170;15,196;16,200;17,201;18,227;19,255;20,277;21,279;22,290;23,305;24,314;25,321;26,322;27,338;28,364;29,368;30,391;31,400;32,428;33,433;34,445;35,473;36,492;37,517;38,515;39,507;40,479;41,468;42,459;43,434;44,429;45,407;46,386;47,378;48,369;49,367;50,359;51,331;52,323;53,321;54,296;55,284;56,282;57,259;58,234;59,206;60,205
D107151 1,23;2,35;3,44;4,46;5,68;6,69;7,88;8,103;9,118;10,137;11,158;12,162;13,174;14,179;15,194;16,198;17,202;18,209;19,234;20,243;21,248;22,255;23,256;24,275;25,280;26,308;27,324;28,349;29,364;30,382;31,391;32,409;33,410;34,411;35,416;36,442;37,460;38,438;39,416;40,394;41,385;42,359;43,331;44,305;45,301;46,282;47,274;48,258;49,247;50,235;51,228;52,213;53,201;54,193;55,186;56,184;57,163;58,154;59,136;60,113
D132651 1,4;2,6;3,28;4,32;5,53;6,81;7,88;8,99;9,120;10,129;11,134;12,162;13,171;14,172;15,181;16,196;17,224;18,247;19,259;20,284;21,298;22,320;23,345;24,371;25,387;26,408;27,430;28,445;29,463;30,465;31,491;32,502;33,507;34,514;35,518;36,534;37,553;38,525;39,507;40,503;41,491;42,484;43,468;44,461;45,460;46,451;47,425;48,414;49,413;50,387;51,386;52,360;53,345;54,343;55,338;56,323;57,312;58,289;59,270;60,263
D158151 1,28;2,39;3,59;4,89;5,98;6,128;7,136;8,155;9,169;10,173;11,190;12,196;13,221;14,230;15,250;16,274;17,277;18,281;19,297;20,329;21,361;22,370;23,373;24,392;25,412;26,403;27,399;28,385;29,360;30,344;31,317;32,300;33,297;34,277;35,276;36,273;37,262;38,246;39,224;40,194;41,167;42,135;43,126;44,125;45,111;46,87;47,79;48,60;49,49;50,21;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D183651 1,27;2,61;3,95;4,110;5,121;6,127;7,152;8,165;9,188;10,206;11,223;12,226;13,243;14,271;15,296;16,319;17,339;18,373;19,407;20,387;21,357;22,327;23,310;24,295;25,290;26,287;27,270;28,252;29,244;30,231;31,209;32,206;33,198;34,178;35,146;36,138;37,121;38,103;39,97;40,84;41,62;42,40;43,6;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D209151 1,10;2,16;3,29;4,38;5,39;6,43;7,71;8,90;9,100;10,113;11,125;12,143;13,144;14,166;15,193;16,223;17,224;18,243;19,268;20,286;21,290;22,299;23,317;24,347;25,351;26,381;27,408;28,426;29,436;30,458;31,474;32,450;33,432;34,410;35,386;36,365;37,347;38,346;39,321;40,294;41,273;42,263;43,248;44,245;45,244;46,228;47,227;48,200;49,185;50,178;51,166;52,163;53,154;54,147;55,120;56,116;57,91;58,73;59,63;60,51
D234651 1,4;2,30;3,45;4,63;5,89;6,91;7,117;8,122;9,129;10,131;11,138;12,149;13,168;14,172;15,200;16,211;17,232;18,236;19,247;20,258;21,280;22,281;23,306;24,307;25,322;26,331;27,340;28,341;29,355;30,367;31,369;32,384;33,410;34,417;35,421;36,443;37,445;38,417;39,399;40,376;41,375;42,371;43,349;44,331;45,330;46,304;47,302;48,281;49,274;50,259;51,258;52,235;53,207;54,198;55,194;56,187;57,172;58,168;59,163;60,162
D260151 1,12;2,27;3,34;4,44;5,51;6,76;7,91;8,112;9,119;10,123;11,135;12,160;13,172;14,190;15,217;16,235;17,253;18,263;19,276;20,277;21,286;22,292;23,296;24,306;25,315;26,331;27,356;28,371;29,386;30,411;31,415;32,391;33,370;34,352;35,331;36,309;37,296;38,284;39,265;40,241;41,213;42,188;43,175;44,174;45,152;46,142;47,112;48,102;49,90;50,60;51,47;52,19;53,18;54,14;55,0;56,0;57,0;58,0;59,0;60,0
D285651 1,4;2,29;3,49;4,74;5,99;6,100;7,109;8,137;9,140;10,152;11,161;12,175;13,202;14,218;15,230;16,262;17,279;18,291;19,299;20,311;21,317;22,344;23,361;24,369;25,393;26,366;27,341;28,313;29,288;30,264;31,232;32,220;33,200;34,194;35,185;36,179;37,167;38,143;39,140;40,139;41,114;42,82;43,81;44,80;45,74;46,60;47,51;48,21;49,20;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D311151 1,8;2,9;3,39;4,52;5,62;6,68;7,102;8,115;9,138;10,166;11,183;12,217;13,251;14,278;15,284;16,287;17,312;18,318;19,326;20,306;21,289;22,284;23,274;24,256;25,255;26,254;27,241;28,236;29,235;30,222;31,219;32,209;33,187;34,182;35,154;36,146;37,138;38,137;39,136;40,118;41,103;42,75;43,60;44,59;45,39;46,14;47,1;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D336651 1,22;2,52;3,69;4,94;5,98;6,128;7,156;8,184;9,200;10,217;11,237;12,257;13,261;14,264;15,286;16,302;17,316;18,319;19,338;20,341;21,349;22,368;23,379;24,382;25,396;26,374;27,358;28,354;29,337;30,307;31,280;32,258;33,252;34,233;35,213;36,202;37,198;38,181;39,165;40,149;41,132;42,121;43,109;44,85;45,66;46,55;47,47;48,36;49,20;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
